movie,user_review,sentiment
Yip Man: Jung gik yat zin,"The most interesting aspect between Herman Yau-Anthony Wong collaborations is that their partnership had its roots in Hong Kong Category III horror. Ebola Syndrome is still one of the most disgusting movies I have ever seen and been guiltily entertained by. Forget Outbreak or Contagion, Ebola Syndrome was a far more disturbing movie about a viral outbreak. Forget Hannibal Lecter, Anthony Wong truly played a disturbing sociopath in that movie. The point is: they're not afraid to delve into the gritty, the ugly and the disgusting.Set against the big commercial movie cog machine and the Ip Man franchise, the majority of Yau-Wong penchant for grittiness is diluted and only some of it remains in Ip Man: The Final Fight. It is that essence of the grittier and the uglier sides of Ip Man that makes out for the more interesting parts in Ip Man: The Final Fight, but it's also the film's major weakness because it never treads far enough from familiar territory.What the film ends up being more like tonally is a combination of the Wilson Yip- Donnie Yen Ip Man films and Bruce Lee My Brother, where it is loosely glossing over the details of the grandmaster's life and dramatically punching up the action so it can allow for fight scenes, but also providing a retro-gaze of Hong Kong accompanied with a celebrity guest-list cameos.For example, it's been said that Ip Man sported an opium habit. The concept is telegraphed but never truly explored. Another example is Hong Kong actor Liu Kai Chi gives a cameo as Ip Man's friend who is suffering from poverty. They start what might be a potentially interesting storyline but it never finishes itself. Much of the film is like that.There are about several subplots running through the story and they all end up as separate vignettes that do not rise above the sum of it's parts. For a biopic drama, that's a problem because it does not provide an unified narrative goal. This is not an editing issue. The story was based on Ip Chun's stories of his father and it is as if seemed like the screenwriter noted them down as told and the director literally shot them that way. So I attribute this issue to lazy writing. The retroactive voice-over device ends up killing a lot of the drama. The scene will be happening and the voice-over will cut in summing up the rest of the scene in past tense. It keeps glossing over by stating what happened instead of letting the audience experience what's happening in the now.Anthony Wong is very natural as Ip Man. He looks most like the real-life version of Ip Man and actually adopts a Foshan accent. He breathes many colors into the role and the scenes with Ip Man and his students is the heart of the film. Anthony Wong is pretty much the best thing about this movie and his performance alone is the price of admission.Eric Tsang has a great supporting role as a Crane style master who befriends Ip Man. There is a self-referential joke where Tsang says being a 'clan master' (獎門人) is difficult, a reference to his famous television game show, that was self-serving and unnecessary. Tsang and Wong share an awesome fight together. Not a lot of people remember that Eric Tsang started out as a stuntman; the fight looks very authentic. They were really smashing their forearms together. Eric Tsang is a badass.Something I noticed about the cinematography was there were way too many crane shots in this film. There's a scene that ends on a connective moment between two characters and then it cuts to a crane shot backing away presenting a view of the entire rooftop set. I have a theory about this. In Hong Kong, booking a crane from a production house is a planned expense and usually you would require more crew members or more time to set up a crane shot. Production houses in the Mainland will give crews an entire film equipment package in their deals, which includes cranes and jibs. With the cheap labor and higher amount of crew members, a crane shot can be set up much faster in the Mainland. As a recent occurrence, a lot of Chinese productions lead by Hong Kong directors have recently been very crane shot-heavy. Hong Kong directors, this needs to stop. You have to remember to pull back every once and a while.Just as a small footnote, I really hated the Bruce Lee cameo. Playing Bruce Lee in a film is by no means an easy feat but the actor they chose was abysmally awful. He made Bruce Lee look like a rich asshole sellout. It was not fun, nor did it work as a pop culture reference.Overall, I enjoyed this film, but I do not think it works completely as a standalone piece. It seems to fit as the final piece to this whole line of Ip Man films. In a way, I can't help it because they've made so many movies about Ip Man in such a short time.With every film, I see a little more of who this man was, what his legacy was and it had me thinking about even what being a good teacher means. I still think The Grandmaster is the best Ip Man film. They really don't need to make any more Ip Man movies. And if they do (and I think they are because I saw a poster for an Ip Man 3 with Donnie Yen), please do the story with Bruce Lee and get him right.For more reviews, please visit my blog at http://hkauteur.wordpress.com/",positive
Devil's Due,"Absolute Dogsh*t is a term that cannot be used enough to describe this movie. I hated the characters (especially the tw*t of a husband), the stupid shaky-cam, the ""scares"", the pathetic sub-plot of an ancient cult, the trailer that gave away absolutely everything, and did I mention the tw*t of a husband? No doubt there'll be a sequel, and another, and another. Remember when there were actually good horror found-footage films? Me neither. Hollywood is just saturated with them, none of them good. A complete and terrible rip-off of Rosemary's Baby. Just don't watch it. If I could give it a minus rating I would. Definitely in the category of one of the worst movies I've ever seen.",negative
Devil's Due,"If you don't like ""found footage"" movies than this might not be for you but if you're okay with movies like Chronicle and Cloverfield then I think you'll really enjoy this movie. But it's more like a really sad love story than a crazy horror movie.It made me laugh a little at first and then it made me really tense and nervous. It was creepy the whole time. And I felt for the couple all the way through. They were great actors.Most people seem to write this off because it's ""found footage"" but the movie seems to flip that like Chronicle did and doesn't need the footage to have been found by anyone. I don't usually have a problem with ""found footage"" anyway and I respect the use of cameras in this because they always had cool ways to do it without explaining it to me over and over like I'm stupid, like they do in Chronicle. My friends I saw it with missed the hidden cameras getting installed and the lapel camera the husband wears and so they didn't like it but if you watch closely it's all pretty well explained.This isn't the best movie I've ever seen but it's a lot better than people say.",positive
Doua lozuri,I don't know if this film was lost in translation but I have honestly never seen such an unfunny supposed comedy. Yes I watched in English subtitles but atleast parts shouldn't be lost in translation surely. The main positive was that it didn't last all that long.,negative
Doua lozuri,"I happened to watch the movie inside the TIF film festival. I wasn't expecting much, cause it seems Romanian movies tend to follow a pattern. This was not the case, and it was such a nice surprise. A good script, with awesome dialogues and interactions. At the end of the movies the crew came to salute everyone and were opened to questions. The second surprise wasn't the fact that they were friendly and answered all the questions, but by the age of the crew and the ""lack"" of experience they said they have, even though by watching the film you would never experience is a issue. I haven't had the opportunity to watch it again, but if the opportunity appears for either of you I highly recommend you check it out. I did and made my day, Cheers",positive
Theeb,"Set during the Ottoman province of Hijaz during World War I, we meet a tribe of whom Theeb ('Wolf') is the son of the late Sheik. One night a friend arrives with a British officer seeking a guide across the desert. This turns out to be his brother's job but being an inquisitive young boy he sneaks along and so begins his coming of age.To say anymore might be a plot spoiler. This is an interesting film but it is not an action packed affair. There is a bit of action, but this is more psychological in how it deals with the extremes that befall the characters and how they deal with them. It has moments of tension and can be violent in places and I found a lot to praise in this UAE, Jordan, Qatari and British co production.In Arabic with a small amount of English, and good sub titles this is one of those films that will stay with you – but in a good way – recommended for World cinema fans.",negative
Theeb,"The film grabs a hold of you and does not let go until after the credits are finished rolling. The film is through the perspective of the young naive boy who has grown up in an isolated desert, he is curious, mischievous and then struggling to survive. Theeb succeeds in capturing the intelligence and the regality of Bedioun life that the Western gaze is incapable of doing. While this film is set during World War II, the war and conflicts are simply in the background, and the focus is on the tribal law and way of life of the nomadic, hospitable Bedouin. The film feels very authentic and well-researched. An epic coming of age story on boyhood, manhood, survival and code of ethics. Beautiful representation of the disappearing Bedouin way of life.",positive
Vehicle 19,"I wasn't expecting much of this film given the largely unknown cast, but it failed to meet my rock bottom expectations. The main protagonist stumbles his way through what should be a routine trip from the airport to his girlfriend's house. Firstly, he's in a strange country but has no Sat-Nav. Instead of concentrating on the road, he's eating, drinking, doing everything distracting that he can to ensure that he nearly knocks down every pedestrian in sight. Then he finds a gun in his car. What does he do? Throw it away? No, he decides because the car has a gun in it, he doesn't like it any more, and he abandons it in the middle of a dangerous South African township and starts walking!Another ten minutes, and another half dozen ridiculously ill-thought out events and we couldn't watch it any longer. Avoid.",negative
Vehicle 19,"I am from South Africa, and I wanted to walk out of this movie, because South Africa isn't even 10% as they show in this movie. Everything was unrealistic, even the cars the police drive in. The news broad casted about what happened, please! The weird dog on the highway! Come on! The fires next to the road, please, the chickens: ahhh! No really! Everything: twang! I was very disappointed! Very! Did not even recognized my own country! I cannot believe Paul Walker would do such a low budget film. I will not recommend it to anyone. I gave the movie a two, but for me it actually deserve a seven, Johannesburg does NOT look like that, and you don't have all that happening here. It was unrealistic and too much crap!",positive
Taxi,"Too much hype about nothing . You will be bored to death . Panahi is critical of the Iranian government not letting him making western style movies . He has forgotten it was the Iranian government who paid the bills for his previous movies therefore he became world famous . This is the ultimate ungratefulness biting the hand that has been feeding him. He can be critical of anything he likes . However , he should be honest with the audience as well . He has made this movie basically for the western audience and forgetting his own traditional roots. During the time of the Shah there were directors who criticized the government without being selfish and did a good job like the fantastic movie ""The Cow"". He is wasting his talent in order to please foreigners . Two thumbs down .",negative
Taxi,"Going into a screening of this film, there are a couple of things an audience should know. In 2010 Jafar Panahi, was arrested for making a film against the Iranian regime. Since then he has not been allowed to make films, leave the country or participate in interviews. Taxi, however, is his third film since the ban, and even though it's filmed entirely within the confined space of a taxi, it shows us the streets of Tehran. We're out in the open, right under the nose of the Iranian government.Read More Here (https://filmcurious.wordpress.com/2015/05/02/review-taxi- 2015/#more-145)",positive
Ocho apellidos vascos,"Utter Tosh. A highly predictable dirge of a film taking stereotypical characters (lazy but cheerful Andalusians, defensive nationalistic Basques) and then placing them in situations to which you know exactly how it is going to finish. The comedy is supposed to be slapstick and an ironic look at the two distinct areas of Spain but it quickly becomes tedious and in places offensive. It's repetitive (proud Basque father, intimidated daughter, happy go lucky Sevillian) and would be fine as a five minute sketch. Despite this being one of the highest grossing films in Spanish Cinema, many Spanish friends of mine have also commented how ""simple"" and childish the comedy is. A case of the ""Emperor's New Clothes"" as there is nothing really here. Truly truly horrible.",negative
Ocho apellidos vascos,"Excellent movie, really humorous when you can understand Spain and very good acting ! Bravo!",positive
400 Days,"Let's cut to the chase: Avoid this movie at all costs.I don't know about the 400 days but that was most certainly 90 minutes of our lives we'll never get back.What seems initially like a good premise with unlimited possibilities it is transformed in a lame and boring Carpenter-ish c-class movie that leads nowhere.Sometimes after a slow boring movie you might get a rewarding and interesting ending, so your time spend not to feel wasted.Unfortunately this is not the case here. The ending is as ambiguous as it could possibly be.I call this type of movies ""The 3 minutes more movies"" and includes other crappy ones like ""Another Earth"". What do I mean by that 3 minutes more? I mean movies that the ending would be crystal clear if the movie lasted 3 minutes more (or at least one in this case). What happened really is a mystery only for the audience who feels cheated. The crew of the simulation will know the truth soon enough. The audience never will. It's not an ending to interpret or to start a conversation about it. It's just like they ran out of film a couple of minutes sort before the actual ending.The cast consists of likable actors including Brandon (Superman Returns) Routh but were misused. The production soon feels cheap and the pace is boring. Initially you expect something to happen but soon enough you give up and just wait for the conclusion which in this case...there isn't any.Overall: The writer and director Matt Osterman deserves at least 400 days in prison for this crap or even better his whole life far far away from cameras of any kind.",negative
400 Days,"I'm glad I didn't buy into the numerous negative reviews and purchased this film that seemed to have a very intriguing plot. I must say that I even got much more than I expected. 400 Days convinces with a gloomy and mysterious atmosphere, four distinguished and interesting main characters and a challenging plot that doesn't give you all the answers. The movie actually takes its audience serious and requests multiple viewing and the use of your brain. The number of analyses, questions and theories around the movie on the internet only underlines the film's intellectual touch.Why did the movie get so many negative reviews then? Of course, some people might just not like it. The film doesn't have any stunning special effects like so many other science-fiction films. The film didn't have a big budget and the settings aren't much developed. While the actors and actresses are doing a solid job in my book, there isn't a particularly outstanding performance and you obviously won't find any big names involved here.However, I suspect that most reviewers rated this movie down because they literally didn't understand it. You can identify those people by reading sentences like ''The movie didn't have a proper ending!'', ''How is it possible that the Moon got destroyed?'' and ''The behavior of the characters doesn't make any sense!''. The movie does have a clear ending that makes you think and that makes sense once you really think about it. The explanation that the Moon got destroyed doesn't have anything to do with what's really going on. And the characters react very emotionally because three of them are receiving drugs and because specific planned events are supposed to trigger their exaggerated reactions. I won't give any more information than this and there might be different similar interpretations of the film but it's important to understand the movie by looking at its whole essence and the things that are said in the beginning instead of taking every statement each character makes literally.If you are ready to explore a science-fiction movie with an experimental, intelligent and interpretative plot, you will be surprised by 400 Days. If you are looking for a spectacular science- fiction movie with a big budget and perfectly clear answers, you should better watch another shallow Star Wars or Star Trek sequel or stick to popcorn cinema fur juvenile minds such as Guardians of the Galaxy.",positive
Dragon Ball Z: Battle of Gods,"OK just to make it clear, the guys who reviewed it and gave it a 9 out of 10, aren't DBZ fans at all.I've loved that manga since early 90's, as a teenager, and loved all OVA (first broly being the best of them all) . I brought in a friend that is a huge fan too, relaxed, closed curtains, watched the movie... and we waited ; we waited for the story to skip the poor jokes and so on. Until I realised it was exactly designed the same way the previous Tarble anime was, poor humour, poor enemy's design, motivation, etc. The realisation is OK, but I really can't believe Akira Toriyama took part into that , and if so, I would be ultimately disappointed. How can people consider that to be a dragon ball movie, when there is only kawai fan service? Bills, is an absolutely empty shell character, the story is for kids. If you're over 10 , you might really be upset about this being called Dragon Ball. Only time we probably enjoyed was the overall 5-10 minutes fighting sequence, and that was really to say that something was still kind of brought back from the old DBZ and updated with today's technical improvements. So to summarize : if you're a real hardcore DBZ fan (meaning you didn't even wasted your time watching GT, as I did) , you'd better skip this movie, even if I know curiosity will prevail, but don't' have huge expectations, this is simply the WORST dragon ball movie I've ever seen. My buddy asked me seriously if that was a dragon ball parody movie or if it was real... Please Toei guys and Toriyama san , if you read that, please never do that again to your real fans. You just dealt a fatal blow to that magic manga that dragon ball is , and I'm not sure I'd go for a next movie if it's so bad. You have been warned guys.",negative
Dragon Ball Z: Battle of Gods,"Finally for all these days it came true, A new Dragon Ball Z Movie came up.I was so happy to hear the news for the first time, guess what? i was the one who requested and added this page to IMDb just to let the world know about the movie more and share its information as IMDb is the best for it.I love the Akira Toriyama's story in this, the battles so intense, loved watching it :D and the way story lines ended, seems as in Future we could see more of Dragon Ball Z, hoping for a new Series just like before and i am hearing rumors that there will be one? i believe there should be one as now we know there is 7 other Universe in it, wow hoping that there will be few more people like Goku who are just as or more powerful than him, Akira PLEASE WE WANT MORE!!!",positive
Astérix: Le domaine des dieux,"I was a big fan of the original ""Asterix"" comic books when I was a kid. Still am, as a matter of fact. So when I came across this French computer animated adaptation of the Asterix comic book ""The Mansion of the Gods"" on Netflix, I was curious to see how well it would be done. I still remember very well the particular Asterix comic book this movie adapted, and I have to say this adaptation is pretty well done. The second half of the movie pretty much stops following what happened in the comic book in order to do its own thing (and to stretch the story to feature length), but the changes to the story do feel straight out of a typical Asterix comic book. The humor (and there's plenty of it) has the exact tone, and happens to be pretty funny. The computer graphics don't quite have the Hollywood polish, but they are colorful and acceptably detailed. The only caution I would deliver to potential viewers is to inform them that they should read some of the original Asterix comics first before watching this movie, since there are some (minor) details that might be confusing for those not familiar with the comics.",negative
Astérix: Le domaine des dieux,It's everything a movie about Asterix should be.The spirit found in Uderzo & Goscinny works breathe true this movie. The subtle humor and those sweet eye winks like the authors always did in their books. The best Asterix animation to this day and trust me i've been a fan for 40 years. A total delight for the family and even for people who don't know Asterix world and the characters it will be easy to get to know them and have a lot of good laughs.I have been really please and surprise by this animation as all movies done about Asterix were not as authentic and enjoyable like this.I definitely wishing they do another one soon!!!,positive
Meet the Blacks,"My first review, and maybe my 3rd or 4th rating. 
I love the most movies and series, so I never rate them if it isn't amazing. But this movie is a waste of time. 
I saw 14 minutes and stopped it. The next day I saw 20 minutes more, just to give lt a chance but it suuuucks! It's so cringy and stupid without being funny. The cast is ok but they can't act in this movie because the script is SO terrible. Later that same day I thought ""watch the movie maybe it's ok"" but now I just wanna sue both netflix, the cast, the producers and the writers. 
Don't watch this crap it's a wate of time and your life.",negative
Meet the Blacks,At this point if you are still trying to break down a parody movie from every angle and inspect it then you are wasting your time. Parody movies are literally designed to not be a good movie. The only thing it's for is to make you laugh. Everyone knows this so why every time a new one is made people expect more? Honestly these type of movies are for people who like to laugh and usually don't care how it turns out. I understand some of you may feel if it's a theatrical release then it should be at least worth the money but it's very hard to please everyone when it comes to music and art and it has always come down to a preference thing. I am giving this a 10 out of 10 because it made me laugh the whole time and that's all these movies are made for. I expected nothing else from it and I got nothing else from it.There was no great story line or amazing actors just good Ole parody humor.,positive
"Dragon Ball Z: Resurrection ""F""","If you are like me (a passionate DBZ fan who grew up diligently tuning in to every episode) then you'll be ashamed with how this latest instalment scars the legacy created during our childhood. There's getting it wrong and then there's getting it horribly incorrect and DBZ have achieved the latter with this time waster, if you asked me to describe it in 3 words they'd be 'rushed, sloppy' I know that's only 2 words but in truth this film doesn't deserve a third word, it also didn't deserve my attention for however long I spent pushing my eyes towards suicide. I can only think that this was directed and funded by people who dislike DBZ, that would describe the plot with unforgivable holes all over the place and the so called action which is dreadful and painful to watch, Goku probably needs to sue DBZ for terrible misrepresentation of his character. Anyone that says this rushed, unchoreographed, pathetic excuse of a film is good would've been paid a big fee to say so, I can honestly say the best part of this film is the credits, retire now DBZ!!!",negative
