movie,user_review,sentiment
400 Days,"Let's cut to the chase: Avoid this movie at all costs.I don't know about the 400 days but that was most certainly 90 minutes of our lives we'll never get back.What seems initially like a good premise with unlimited possibilities it is transformed in a lame and boring Carpenter-ish c-class movie that leads nowhere.Sometimes after a slow boring movie you might get a rewarding and interesting ending, so your time spend not to feel wasted.Unfortunately this is not the case here. The ending is as ambiguous as it could possibly be.I call this type of movies ""The 3 minutes more movies"" and includes other crappy ones like ""Another Earth"". What do I mean by that 3 minutes more? I mean movies that the ending would be crystal clear if the movie lasted 3 minutes more (or at least one in this case). What happened really is a mystery only for the audience who feels cheated. The crew of the simulation will know the truth soon enough. The audience never will. It's not an ending to interpret or to start a conversation about it. It's just like they ran out of film a couple of minutes sort before the actual ending.The cast consists of likable actors including Brandon (Superman Returns) Routh but were misused. The production soon feels cheap and the pace is boring. Initially you expect something to happen but soon enough you give up and just wait for the conclusion which in this case...there isn't any.Overall: The writer and director Matt Osterman deserves at least 400 days in prison for this crap or even better his whole life far far away from cameras of any kind.",negative
400 Days,"I'm glad I didn't buy into the numerous negative reviews and purchased this film that seemed to have a very intriguing plot. I must say that I even got much more than I expected. 400 Days convinces with a gloomy and mysterious atmosphere, four distinguished and interesting main characters and a challenging plot that doesn't give you all the answers. The movie actually takes its audience serious and requests multiple viewing and the use of your brain. The number of analyses, questions and theories around the movie on the internet only underlines the film's intellectual touch.Why did the movie get so many negative reviews then? Of course, some people might just not like it. The film doesn't have any stunning special effects like so many other science-fiction films. The film didn't have a big budget and the settings aren't much developed. While the actors and actresses are doing a solid job in my book, there isn't a particularly outstanding performance and you obviously won't find any big names involved here.However, I suspect that most reviewers rated this movie down because they literally didn't understand it. You can identify those people by reading sentences like ''The movie didn't have a proper ending!'', ''How is it possible that the Moon got destroyed?'' and ''The behavior of the characters doesn't make any sense!''. The movie does have a clear ending that makes you think and that makes sense once you really think about it. The explanation that the Moon got destroyed doesn't have anything to do with what's really going on. And the characters react very emotionally because three of them are receiving drugs and because specific planned events are supposed to trigger their exaggerated reactions. I won't give any more information than this and there might be different similar interpretations of the film but it's important to understand the movie by looking at its whole essence and the things that are said in the beginning instead of taking every statement each character makes literally.If you are ready to explore a science-fiction movie with an experimental, intelligent and interpretative plot, you will be surprised by 400 Days. If you are looking for a spectacular science- fiction movie with a big budget and perfectly clear answers, you should better watch another shallow Star Wars or Star Trek sequel or stick to popcorn cinema fur juvenile minds such as Guardians of the Galaxy.",positive
Dragon Ball Z: Battle of Gods,"OK just to make it clear, the guys who reviewed it and gave it a 9 out of 10, aren't DBZ fans at all.I've loved that manga since early 90's, as a teenager, and loved all OVA (first broly being the best of them all) . I brought in a friend that is a huge fan too, relaxed, closed curtains, watched the movie... and we waited ; we waited for the story to skip the poor jokes and so on. Until I realised it was exactly designed the same way the previous Tarble anime was, poor humour, poor enemy's design, motivation, etc. The realisation is OK, but I really can't believe Akira Toriyama took part into that , and if so, I would be ultimately disappointed. How can people consider that to be a dragon ball movie, when there is only kawai fan service? Bills, is an absolutely empty shell character, the story is for kids. If you're over 10 , you might really be upset about this being called Dragon Ball. Only time we probably enjoyed was the overall 5-10 minutes fighting sequence, and that was really to say that something was still kind of brought back from the old DBZ and updated with today's technical improvements. So to summarize : if you're a real hardcore DBZ fan (meaning you didn't even wasted your time watching GT, as I did) , you'd better skip this movie, even if I know curiosity will prevail, but don't' have huge expectations, this is simply the WORST dragon ball movie I've ever seen. My buddy asked me seriously if that was a dragon ball parody movie or if it was real... Please Toei guys and Toriyama san , if you read that, please never do that again to your real fans. You just dealt a fatal blow to that magic manga that dragon ball is , and I'm not sure I'd go for a next movie if it's so bad. You have been warned guys.",negative
Dragon Ball Z: Battle of Gods,"Finally for all these days it came true, A new Dragon Ball Z Movie came up.I was so happy to hear the news for the first time, guess what? i was the one who requested and added this page to IMDb just to let the world know about the movie more and share its information as IMDb is the best for it.I love the Akira Toriyama's story in this, the battles so intense, loved watching it :D and the way story lines ended, seems as in Future we could see more of Dragon Ball Z, hoping for a new Series just like before and i am hearing rumors that there will be one? i believe there should be one as now we know there is 7 other Universe in it, wow hoping that there will be few more people like Goku who are just as or more powerful than him, Akira PLEASE WE WANT MORE!!!",positive
Harlock: Space Pirate,"This review is nothing but spoilers. Read it or don't, but please don't watch this horrible movie. Below I detail Commander Kill Everyone's sincere efforts to single-handedly KILL EVERYONE.01. When you find out about government corruption destroy planet Earth and kill tens of billions of people.02. Pursue plan to DESTROY THE ENTIRE UNIVERSE which will kill hundreds of billions of people.03. Kill countless people on dozens of ships while executing the plan to destroy the universe.04. Scratch plan to destroy the universe.05. Perform attack that will kill countless people on dozens of ships to inform humanity that it may not be ENTIRELY doomed to extinction (but it probably is, and that's OK).",negative
Harlock: Space Pirate,"It is certainly not a film for children, because of some hidden contents and messages, and also for how some topics have been treated. Yet, Captain Harlock embodies an ideal of freedom that we all seek, since we are babies. For all our attempts to act in full autonomy, we are seen as ""different"" and judged, often condemned. This animated rendering film is a potential Digital Masterpiece, compelling and convincing. The job done by the creators is almost perfect. The attention is captured since the end, and the figure of Captain Harlock is seen by the eyes of the ""others"", and yet it's heavily present, in the Whole film! You must see it!",positive
"Dragon Ball Z: Resurrection ""F""","If you are like me (a passionate DBZ fan who grew up diligently tuning in to every episode) then you'll be ashamed with how this latest instalment scars the legacy created during our childhood. There's getting it wrong and then there's getting it horribly incorrect and DBZ have achieved the latter with this time waster, if you asked me to describe it in 3 words they'd be 'rushed, sloppy' I know that's only 2 words but in truth this film doesn't deserve a third word, it also didn't deserve my attention for however long I spent pushing my eyes towards suicide. I can only think that this was directed and funded by people who dislike DBZ, that would describe the plot with unforgivable holes all over the place and the so called action which is dreadful and painful to watch, Goku probably needs to sue DBZ for terrible misrepresentation of his character. Anyone that says this rushed, unchoreographed, pathetic excuse of a film is good would've been paid a big fee to say so, I can honestly say the best part of this film is the credits, retire now DBZ!!!",negative
"Dragon Ball Z: Resurrection ""F""","This is the Dragon Ball Z Movie experience I always wanted. While Battle of Gods was an amazingly fun light-hearted adventure, this is the badass action-packed DBZ that we wanted since the Cell Saga.Goku and Vegeta have now ascended to Gods with Whis as their new master. I absolutely loved the exploration of Goku and Vegeta's character dynamics and development throughout the training scenes, with Whis not only being a physical mentor but a spiritual one as well. Bills provides much of the comedy in his own unique manner as one of the best new DBZ Characters ever. Speaking of new characters, I'm pleasantly surprised by Frieza's new minions, especially Sorbet as he's actually useful throughout the movie and not just fodder like the rest of Frieza's army. The invasion scene was amazing as it put the Z warriors back in the spotlight and gave the movie some much-needed tension. Especially Gohan; not since his fight with Cell has he been this badass!Speaking of badassery, the very definition of the word, Vegeta, finally gets his time to really shine (there are no stupid bingo scenes in this one...) - it is straight up brawls in that over-the-top fashion we all know and love delivered by the Prince of all Saiyans.In the end, the 15th DBZ Film featured the return of the greatest Anime villain of all time: Frieza in a Battle of Gods with the Super Saiyan God Goku. It's just classic!",positive
Telling Tales,"We know the director and writer of 'Bana Masal Anlatma' since 'Leyla and Mecnun' which was the most popular comedy in Turkey, actually still it is. The man who I am talking about is Burak Aksak. It is widely accepted, everyone who watched Leyla and Mecnun, including me, want to watch a film is produced by Burak Aksak. This is his first movie. Pretty successful but the film has lots of mistakes in it. According to me, whole mistakes are acceptable because the director and the movie reach one's goal that is amusing us. If you do not care details of the film, you would have fun. Nonetheless, I would like to talk about the biggest one.The love between Jilet (Gürkan Uygur) and Neriman (Gökçe Bahadır)... We do not know what happened before everything, also we cannot imagine what happen next.On the other hand, It was so ironic that Cengiz Bozkurt is playing a character who is stingy. This was ironic due to he played similar role in Leyla and Mecnun.In addition, all witticisms are staying away from swearing and bad words. Therefore, we can see creativity of the writer who is Burak Aksak.Finally, If you want to laugh and miss Leyla and Mecnun go to the cinema and watch ""Bana Masal Anlatma"". You would not regret but like I said, do not mind about details.",negative
Telling Tales,"Technically flawless, perfectly natural, and hilariously funny.Writer&director Burak Aksak put an extraordinary performance, similar to his previous works like Leyla ile Mecnun and Ben de Özledim. The story is very natural and warmhearted. The change of people, cities, and life itself is portrayed in a both sentimental and amusing way.Acting, directorial technique, screenplay and music score are on a very high level. The actors credit include both young and talented actors beside very experienced and master actors in Turkish Cinema.As a person whose life mostly is based on dramatic events, this movie made me burst into tears with amazingly funny and extremely emotional scenes. I can definitely recommend to go and see this movie with ease, you won't regret.",positive
Air,"A bit of a spoiler- SO SPOILER ALERT After watching this movie, I was surprised at the emotional depth it created with only 3 constant actors. The relationship between Bauer and Cartwright had an interesting feel to it, as like all movies in the beginning everything is run of the mill feel good. But as you see court wright start to unravel, it really digs into the human psyche. While I personally would of liked a different beginning, showing some back story to Bauer, and the apocalypse, it still does enough for you to gain a feel for what kind of person Bauer is. I would of also enjoyed a little more with Bauer and Courtwright ""bonding"". As it sort of takes off fast, and leaves you wanting more for a build up. Without summarizing what happens during the movie, I really enjoyed the ending. To me it really did the character justice (trying not to include names to not spoil anything.) Last point, I really wish they showed the character dealing with the consequences of his actions towards the end, the sort of did that with almost like a quick recap. I really wish they would of invested a little more time in showing the emotions left after. Overall, a good movie. It keeps driving a long, while making you think. I'd suggest it as a good ""date night movie."" As long as you can enjoy a good story and dialogue piece, you should like this one.",negative
Air,"I'm not sure what is with other people, but I thought this movie was very good. Maybe they just can't enjoy something that is not a big blockbuster budget mega action movie.I enjoyed the entire movie. I thought the story, acting, set were all good and kept me watching and thinking the entire time. Never once did I think it was boring or wish that it would hurry up already. I thought both main characters were very good and I was never sure who I really wanted to root for.There were only a few places where I thought things wouldn't have gone the way they did them but maybe that is just me.Yes, I would definitely recommend this movie if you like to think and feel rather than just be entertained.",positive
Earth to Echo,"This movie was cheaply made, along the lines of Paranormal Activity, web cam horror flicks, etc. As has been stated by several other reviewers, it is a cheap knock-off of E.T. We were misled by the poster, which made us feel it would be a great movie for our 7 yr old. NOT! The movie had the characters in bars, teen parties with kissing and alcohol consumption, etc.Parental concerns aside, the movie was nothing more than a hurried, choppy view from a portable cam. Save your money and watch a Youtube video...which is what this 'movie' really was.",negative
Earth to Echo,"When my friends and I were watching this I notice how this was not really our adult style since it seemed like the whole time the kid was filming. Also we didn't really find it all too much exciting of watching but my sister and her friends absolutely loved it! They were laughing a lot by making jokes and they thought the little echo robot was adorable. The part when Munch chases after the truck the girls were joking about when they were calling out for him like ""Munch Munch Munch!"" As in the sound effects of eating. I did laugh along since I have the personality of a kid but I would recommend this movie for teens and kids at sleepovers or get togethers rather than for adults to watch.",positive
Infini,"I watched this movie after somebody said it's similar to Event Horizon. Is it? Well, it's in the same vein, using inter-dimensional travel to create the horror of ""unknown"".. but the ""horror"" isn't really that horrifying.Don't get me wrong, it's still far more competent and entertaining than the pile of sh*t that Prometheus and Alien: Covenant were. Just don't expect it to match Event Horizon.Primarily because, like with most directors/writers, in Infini, they make the mistake of trying to explain too much. Even bigger mistake is to show the enemy itself, but then it'd have to be a psychological horror, which this ain't.Also, I would've preferred they had ended the movie when the hero ""wakes up"" (not a spoiler) instead of them showing more. It'd left the ending up the interpretation, like they say they wanted to.. but I don't think it does. Kinda explains pretty clearly what happened and who changed and why. Kinda disappointed in that.Oh well, still a good movie. Worth watching.",negative
Infini,"I gave this two stars. One day this man that was in his second year studying Philosophy decided he wants to become a painter, but somehow manages to get into Film School instead. He's also slightly autistic. So yeah - he made a movie called ""Infini"". More than half of the movie I did not understand what they were talking about. Endless scenes that should't be there bored me to death. By the end of it I was getting restless and just wanted to gouge my eyes out already. There's something really wrong about this movie. I can't put my finger on it but I think the dialog is all messed up. Words keep coming out of the actor's mouth and they are not gibberish but by the end of the phrase you have absolutely no idea what has been said, what purpose does it serve or how exactly do those words help the viewer understand what is going on on the screen.",positive
Synchronicity,"I was quite shocked to see how low the rating was on this film, and I can only imagine it is because people struggled to keep a grasp on a self entwined looping plot. This is a wormhole based movie, so expect it to be a bit loopy.Probably don't watch it with a girlfriend/wife who isn't in to this genre (they'll not enjoy it and will wreck it for you to by asking for explanations continually... and that would be distracting on a complicated plot which moves fairly swiftly), and it would be best enjoyed without beer (you do need to concentrate to keep up), but other than that I found it excellent. Visually nice, the music was quite 'daft punk'/Tron in places (good on a home cinema system), the actors could act, the female lead was sexy and they tied all the pieces together. What more could you ask for. My 10/10 is probably a bit excessive, I put it this high to try and offset the people who don't understand and have been slating it. In reality it is a solid 8.7/10: not perfect, but getting close.",negative
Synchronicity,"I'm giving it 10 stars because the movie was far better by the end than I thought it would be at the start. From the start though our cinematic sensibilities pick up quickly that there is not an ""Independence Day"" budget attached. With a slew of time-travel themed movies recently relying on great story telling and acting and others on big budgets and vacuous stars I wasn't sure where this one would fall but immediately one was struck by it's style. A noir look and compelling soundtrack. But as the recursive story picked up - well written and a fine cast - any misgivings were forgotten. This is an original story with not just fine twists but also perhaps a first in the time travel genre it's quite sexy. Great chemistry between the two main characters added up to a compelling tale that crossed interestingly between lust and science. Not since Forbidden Planet haha joking but the soundtrack again is worth mentioning and will make a second viewing as enjoyable as the first. Sci-fi has been burdened by the heavy handed scores of John Williams for far too long. Ben Lovett provides a beautifully apt real si-fi soundtrack to a real sci-fi film.Don't be misled by simplistic reviewers, it is a quite clever concoction of ideas but spread out across it's time frame with all the right moments well embedded the story is well told.Jacob Gentry is a person of future interest.",positive
Extraterrestrial,"This teeters on the edge of being a comedic IKWYDLS slasher/horror movie (with aliens in it) as opposed to a full-fledged UFO shocker. It has that commercialized ""I Know What You Did Last Summer"" vibe and (intentionally?) comes across as totally over-the-top and cliché. It kicks off in that overplayed fashion, with the auto-tuned emo rock band playing in the SUV, as the college students go on a weekend getaway to their rich parents' cottage. You begin to expect absolutely no character depth and no intelligent dialogue (which is the way the director wanted it I guess). It does unfold in a corny kind of way but it has elements of awesomeness in it. The timing of the jump scares is really good. The moments of alien contact are really cool-looking. Even though it has an almost comedic atmosphere, it still manages to be scary. This is a decent horror movie, with good jump scares....so check it out. If...you can get past the anal probe jokes and corny characters.",negative
Extraterrestrial,"I saw a lot of negative reviews for this movie, and I just don't get it. I found it far superior to the garbage that Hollywood typically churns out. On a minuscule budget, The Vicious Brothers truly have come through with a frightening and atmospheric sci-fi horror movie. Once the aliens start popping up, there is a true feeling of paranoia and desperation in that log cabin as everyone tries to survive the night. Excellent performances from all of the young leads and a truly daring ending make this a must see. I'll take this movie over Sinister, A Haunting in Connecticut, etc. any day. I want to see more from these directors.....",positive
The Congress,"I have to admit that the first 45 minutes of this movie were quite intriguing. Why Robin Wright would apparently play herself in what is not a real-life story (?) is somewhat bizarre in itself. The concept of her selling her virtual reality bio-scan to the movie studio was thought-provoking and you imagined (or hoped!) the movie developing into something even more interesting and insightful...After 45 minutes you enter into phase 2 of this movie as it enters cartoon(ish) territory. Trying to make sense of it all (in my mind) I've surmised that you're meant to imagine virtual reality movies denigrating into cartoons (to save the studio even more money?). I'm not sure if that was the intention of the director & writers, that's just me trying to make sense of it all.The cartoon(ish) remainder of the movie didn't do anything for me as it was all just a tad too fantastical on whatever level you're meant to interpret the later half of this movie.4 stars go solely to Robin Wright for promising so much more in the first 45 minutes...",negative
The Congress,"After reading so many complaints posted on the web about the lack of originality in modern movies, one would think there would be a lot of support and praise towards a film that tries to do something different and unique, but it seems that complex (or merely unconventional) narratives are loathed here on IMDb. But then again, this is the same website that gives extremely inflated ratings to a lot of generic superhero flicks. It is also the only website where a show like ""Mr. Pickles"" could be rated so high.Anyway, ""The Congress"" is a wonderful film. Of all the movies that combined live-action with animation through the history of cinema, this might be my favorite. Plot-wise, ""The Congress"" might be closer to movies like ""Inland Empire"" rather than ""Who Framed Roger Rabbit"". And the balance between the live-action parts with the animation is simply excellent.Some people say that it would have been better if the ""Hallucination"" parts were done in live-action, but I disagree: The animation sequences (Which make a marvelous combination of psychedelia with an art style reminiscent of the work of Max Fleischer) not only gives the story a proper dream-like feel to the story (Opposed to a dry and forgettable portrayal of dreams as it was seen in movies like ""Inception"") but also serve as a subtle commentary about modern-day obsession with escapism: It's something admirably subtle the way the thin line between fantasy and reality fades away as the plot of the film progresses, until the bitter reality is finally showed in a rather heartbreaking manner. Like at the end of ""Waltz with Bashir"", when the animation changes into live-action, we as viewers are forced to confront a harsh reality that cannot be ignored, and that reality is that living with our backs turned to the problems of today only will have dire consequences in the future, and we will have to deal with those consequences in one way or another. I guess that a message like that could be hard to swallow for many viewers, but I personally think that in this day and age, a message like that it's more necessary than ever.I hope ""The Congress"" gets eventually vindicated by history. Maybe in the future, people will be able to appreciate more its daring qualities. For now at least, the future of cinema seems bleak, with all the same generic stuff making billions at the box office while the actually challenging movies are perpetually ignored. A shame, really.",positive
Krrish 3,"Literally, each and every character, most of the action scenes, and dialogs in the film are inspired, or say blatantly copied from the Hollywood superhero films. X Men, Batman, Superman.. You name a comic hero, you got him in this film. Even the background score is lifted from Inception and The Dark Knight. And the worst part is that this plagiarism didn't pay off in the end. The screenplay was very poor. Action sequences looked too much fabricated, super slow, and lacked depth. It's a congery of B-grade visual effects, melodrama, and toothless humor.Final word: If you're are an eleven year old with no Hollywood experience, it's a treat for you. Or else, don't bother watching it.",negative
Krrish 3,"Just watched the movie. I think this movie is the first step of bollywood in making superhero movies. Hrithik roshan was fabulous in three different roles. He was childish as rohit,sweet&cute as krishna and menacing as krrish. I was moved when rohit died. Because rohit mehra was one of my favorite character which was portrayed by hrithik. Finally, it is good family entertainer. But it lacks somewhere to attract the youth. Kangana Ranaut was superb as Kaya. Vivek oberio was also good as Kaal. It could have been a better movie. Another drawback is that it has inspired by x-men,superman. Which questions the originality of the characters in the movie.",positive
Reign of the Supermen,"Hated it! Hated it! Hated it!
The original writers of this story (Dan Jurgens, Karl Kesel, Jerry Ordway, Louise Simonson & Roger Stern) should be pissed. DC butchered this completely. I expected so much more and was sadly disappointed.
The original Death & Return of Superman (back in 1992 &'93) was one of the best Superman stories I have ever read and this paled in comparison. They ruined the story, they ruined the original villain (who was a GREAT villain who would never do someone else bidding) and turned him into an underling. Then they used lazy writing to add a new villain that had absolutely nothing to due with the source material.
I thought they had learned something from their 1st attempt at this with Superman/ Doomsday dvd in 2007 but I guess I was wrong.
DO NOT WASTE YOUR MONEY ON THIS GARBAGE!!!
I encourage anyone who wants a great Superman story to find the original story in the Return of Superman trade paperback or the novel The Death & Life of Superman by Roger Stern (the novel does include the battle with Doomsday). Both are incredible. It might take you a little longer to read it but it will be worth it.",negative
Reign of the Supermen,The rela action justice league writer should learn something from animated movie writers. Great work with the reign of the supermen 👍🏻,positive
2.0,"I slept half way through with my friend having to wake me up 😂😂Silly storyline, broken editing and even Superstar's performance couldn't save this. If you want to be entertained with some mindless VFX, give it a try.... Else Dave some money and time on this and give it a miss.",negative
2.0,"I had low expectations from vfx and high expectations from story line,the movie turned out to be exact opposite,vfx turned out to be better than i expected and story line was pretty disappointing,the movie is predictable at so many levels",positive
