movie,user_review,sentiment
Astérix: Le domaine des dieux,"I was a big fan of the original ""Asterix"" comic books when I was a kid. Still am, as a matter of fact. So when I came across this French computer animated adaptation of the Asterix comic book ""The Mansion of the Gods"" on Netflix, I was curious to see how well it would be done. I still remember very well the particular Asterix comic book this movie adapted, and I have to say this adaptation is pretty well done. The second half of the movie pretty much stops following what happened in the comic book in order to do its own thing (and to stretch the story to feature length), but the changes to the story do feel straight out of a typical Asterix comic book. The humor (and there's plenty of it) has the exact tone, and happens to be pretty funny. The computer graphics don't quite have the Hollywood polish, but they are colorful and acceptably detailed. The only caution I would deliver to potential viewers is to inform them that they should read some of the original Asterix comics first before watching this movie, since there are some (minor) details that might be confusing for those not familiar with the comics.",negative
Astérix: Le domaine des dieux,It's everything a movie about Asterix should be.The spirit found in Uderzo & Goscinny works breathe true this movie. The subtle humor and those sweet eye winks like the authors always did in their books. The best Asterix animation to this day and trust me i've been a fan for 40 years. A total delight for the family and even for people who don't know Asterix world and the characters it will be easy to get to know them and have a lot of good laughs.I have been really please and surprise by this animation as all movies done about Asterix were not as authentic and enjoyable like this.I definitely wishing they do another one soon!!!,positive
Harlock: Space Pirate,"This review is nothing but spoilers. Read it or don't, but please don't watch this horrible movie. Below I detail Commander Kill Everyone's sincere efforts to single-handedly KILL EVERYONE.01. When you find out about government corruption destroy planet Earth and kill tens of billions of people.02. Pursue plan to DESTROY THE ENTIRE UNIVERSE which will kill hundreds of billions of people.03. Kill countless people on dozens of ships while executing the plan to destroy the universe.04. Scratch plan to destroy the universe.05. Perform attack that will kill countless people on dozens of ships to inform humanity that it may not be ENTIRELY doomed to extinction (but it probably is, and that's OK).",negative
Harlock: Space Pirate,"It is certainly not a film for children, because of some hidden contents and messages, and also for how some topics have been treated. Yet, Captain Harlock embodies an ideal of freedom that we all seek, since we are babies. For all our attempts to act in full autonomy, we are seen as ""different"" and judged, often condemned. This animated rendering film is a potential Digital Masterpiece, compelling and convincing. The job done by the creators is almost perfect. The attention is captured since the end, and the figure of Captain Harlock is seen by the eyes of the ""others"", and yet it's heavily present, in the Whole film! You must see it!",positive
"Dragon Ball Z: Resurrection ""F""","If you are like me (a passionate DBZ fan who grew up diligently tuning in to every episode) then you'll be ashamed with how this latest instalment scars the legacy created during our childhood. There's getting it wrong and then there's getting it horribly incorrect and DBZ have achieved the latter with this time waster, if you asked me to describe it in 3 words they'd be 'rushed, sloppy' I know that's only 2 words but in truth this film doesn't deserve a third word, it also didn't deserve my attention for however long I spent pushing my eyes towards suicide. I can only think that this was directed and funded by people who dislike DBZ, that would describe the plot with unforgivable holes all over the place and the so called action which is dreadful and painful to watch, Goku probably needs to sue DBZ for terrible misrepresentation of his character. Anyone that says this rushed, unchoreographed, pathetic excuse of a film is good would've been paid a big fee to say so, I can honestly say the best part of this film is the credits, retire now DBZ!!!",negative
"Dragon Ball Z: Resurrection ""F""","This is the Dragon Ball Z Movie experience I always wanted. While Battle of Gods was an amazingly fun light-hearted adventure, this is the badass action-packed DBZ that we wanted since the Cell Saga.Goku and Vegeta have now ascended to Gods with Whis as their new master. I absolutely loved the exploration of Goku and Vegeta's character dynamics and development throughout the training scenes, with Whis not only being a physical mentor but a spiritual one as well. Bills provides much of the comedy in his own unique manner as one of the best new DBZ Characters ever. Speaking of new characters, I'm pleasantly surprised by Frieza's new minions, especially Sorbet as he's actually useful throughout the movie and not just fodder like the rest of Frieza's army. The invasion scene was amazing as it put the Z warriors back in the spotlight and gave the movie some much-needed tension. Especially Gohan; not since his fight with Cell has he been this badass!Speaking of badassery, the very definition of the word, Vegeta, finally gets his time to really shine (there are no stupid bingo scenes in this one...) - it is straight up brawls in that over-the-top fashion we all know and love delivered by the Prince of all Saiyans.In the end, the 15th DBZ Film featured the return of the greatest Anime villain of all time: Frieza in a Battle of Gods with the Super Saiyan God Goku. It's just classic!",positive
Madaari,"This is such a powerful film, and not just a film, but a powerful statement. The plot of the film deals with a man who has lost the only thing in life that is dear to him.As a single parent, Nirmal Kumar(Irrfan Khan) life is fulfilled by caring for this little boy. All the spare time he has he spends with his son, playing with him and teaching him. On one occasion his son remarked about the whereabouts of his mother and he said that she left him for a career in the United States. However Nirmal's life is shattered by an unforeseen calamity. I will not reveal more - you will have to see this brilliant film directed by an extraordinary director: Nishikant Kamat. I have already seen his previous films: Force(2011), Drishyam(2015) and Rocky Handsome(2016). I have also seen him act in the film 404(2011). I have mentioned again and again how impressed I am with Irrfan Khan's steady rise in Bollywood. He is becoming the undisputed people's champion with films like these. I enjoyed his performance in Billu Barber(2009) and again in The Lunchbox(2013). In this film he is at the pinnacle of his acting prowess. He has managed to make tears fall from my eyes at many points in this film. This is a powerful psychological drama and very relevant in today's world. The effect new digital technology is making in spreading information quickly around the world is shown in this film. Smartphones are by the billion in India, and then we have the newer iPads. So technology wise, a lot has changed in India. The age-old problem of government corruption in India is re-emphasized. Before I forget, I would like to mention the superb music in the film by the veteran music director Pritam. He has directed music in such hits like Dhoom(2004), Gangster(2006), Jab We Met(2007), Race(2008) and Bajrangi Bhaijaan(2015).More film recommendations: Aakhree Raasta(1986), Hatya(1988), Dayavan (1988), Prahaar: The Final Attack(1991), Indian(1996), Yeshwant(1997).Very special mention Kireedam(1989). This blockbuster film was remade in Hindi as Gardish(1993) directed by Priyadarshan. Kireedam has a sequel film Chenkol(1993) which was never dubbed or remade in Hindi.",negative
Madaari,"It's a gem of a movie, largely carried on by Irrfan Khan and an expressive chunk of kid (Vishesh Bansal) & grit of Jimmy Shergill (he is wasted though). The depiction of Father-Son relation is directed beautifully ...u can actually fall for them In here Irrfan doesn't try to be the one man army fighting against the system unlike almost all vigilante justice movie, instead he lets the situation, grief and purpose drive the movie with his exceptional acting (among the best v have seen) especially the post- accident hospital sequence is gut wrenching. The dialogues carry punch and tears apart our psyche.Nishikant Kamath's best direction after Mumbai Meri Jaan, though the movie falls short at some instances but they are well overlapped by Irrfan Khan's brilliance If you loved A Wednesday u will admire MadaariP.S: it is a shame that such movie will hardly gather 10% of what BRAINLESS movies earn this days... no doubt we are living in denial !!!",positive
Mohenjo Daro,"Same ol story, A simple farmer who saves a beautiful girl and falls in love with her. He then must challenge and fight against overwhelming odds. We come to know that the city is ruled by a tyrant n his son is engaged to the same girl.1)Puzzling why this film is set in the Indus Valley Civilization, given the alarming lack of attention to detail. I will not get much into historical inaccuracies but jus a few laughable inaccuracies. 2)Characters seem to have found razors n scissors. Nicely trimmed sideburns, hair n moustaches. 3)Lead actress is tribal only in her headdress. With her headdress, she looks more like Santanico pandemonium from Dusk till dawn. Her thigh-high slit skirt is straight from the red carpet. 3)Majority of historians agree that females had bangles all the way up their arms and nothing else on bodies. 4)The story is set in 2016 BC, thousands of years prior before the world's first gymnasium was invented. Lead actor is ripped with lean muscles. 5)Now coming to Hrithiks acting. He has been the same in every character he has played in each of his films. Same ol lean muscles, same hair style n same accent. His cheeks shake when he's angry, and his voice becomes ever more pronounced while expressing rage. These are all traits the actor displayed in his debut film, 'Kaho Naa Pyaar Hai', and which remain unchanged 16 years. The same was in Agneepath n Bang bang. 6)Something to laugh about- our hero Hrithik wrestles a rubber crocodile. Badly done. 7)The fights in the colosseum. Wow man. Gladiators in mohenjo daro. Still very badly done. 8)Horses in mohenjo??? This movie is an epic disaster of biblical proportions. Boring, full of clichés. The editin is bad, screenplay is one of the worst, acting was horrible by all except Kabir bedis. The direction is pathetic n very dull n stale cinematography.",negative
Mohenjo Daro,"Mohenjo Daro, starring Hrithik Roshan and Pooja Hegde is a period drama based on ancient Indian civilization, which the whole country feels proud about. The movie showcases the life and day to day activities of ancient times and also revolves around a story of a peasant (Hrithik) who falls in love with a Princess (Pooja). The film has all the elements to entertain the audiences such as old world charm, never seen before spectacles and backdrops, a twist of love, romance and action. The film's action scenes will keep you at the edge of your seat. If ancient civilization excites you, then this film is a must watch under all terms. Director: Ashutosh GowarikarCast: Hrithik Roshan, Pooja Hegde Plot: Mohenjo Daro is set in 2016 BC and showcases ancient Indian civilization in all its glory. Hrithik (Sarman) who plays the role of a simple farmer, lands himself in the town of Mohenjo Daro and is mesmerized by its beauty and grandeur. Sarman comes to the city with a hidden agenda and works as a peasant. During a street mishap he saves the life of Princess Chaani and ends up falling in love with her. Chaani is the chosen one to serve 'Sindhu Ma' who is a river Goddess, and the whole city is very devoted to her. Trouble starts when Sarman abandons his hidden agenda and tries to woo Chaani, but falls afoul to the politician Maham (Kabir Bedi) who wants to rule Mohenjo Daro all by himself as a dictator. Maham's son Moonja, does his best to make Sarman go off route and uses him as a pawn so that his father can seize control of the whole city. To win over Chaani, Sarman has to defeat Maham & Moonja and save the city from destruction at the evil hands of the father-son duo. Will Sarman save the town from the evil whims of Maham & Moonja? Or will he unleash his hidden agenda and destroy the city all by himself? Can he win over the love of his life Chaani? For that you will have to hit the theatres! We're sure you'll never be disappointed. Performances: Hrithik Roshan is back with a bang and has delivered a stellar performance in Mohenjo Daro. His acting skills are on full display and he has pulled off an excellent feat with this one. The dedication he has poured into the action scenes are immense and he has done justice to his role overall. Coming to Pooja Hegde, the actress has managed to pull off both 'sweet and mean' avatars in the film. She can mesmerize you by her sheer beauty and can make you sit at the edge of your seat during her fight scenes. There's no doubt that Pooja Hegde is here to stay in Bollywood and Mohenjo Daro will be an epitome of her success. Technicalities: Ashutosh Gowariker has a lot of experience when it comes to period drama films and has left no stone unturned when it comes to Mohenjo Daro. The ancient city is shown perfectly the way it should be and the larger than life sets will leave you amazed. The film takes you back all the way to 2016 BC and will make you believe that whatever is shown on screen is so damn true. Such is the charismatic work of the film-maker and kudos to him for pulling off such a spectacular feat. The camera angles focus on every inch of the city and its all woven together really well. Thumbs up to the team of Mohenjo Daro on this one! Verdict: A must watch! These kind of movies come rarely in Bollywood and Mohenjo Daro should never be missed at any cost. There is love, drama, action, romance and to top it all, there is an ancient civilization shown so perfectly that you'll end up falling in love with it.I will rate Mohenjo Daro 9 out of 10!! Go and watch",positive
Copenhagen,"The problem with this movie is the main character. He becomes very hard to watch after 20 minutes or so as he apparently has no redeeming qualities. I don't mind an unlikeable character at all, in the hands of a great director and a great actor, but Will just grates on the nerves. For the whole movie.
If the script had gone through two or three more re-writes, they might have had something here. But aside from an interesting performance from Frederikke Dahl Hansen, (a 20 year old actress playing a 14 year old character)....this movie just has nothing to offer. It just kinds of meanders until its very predictable, very unsatisfying conclusion.",negative
Copenhagen,"***warning, possible spoilers*** this movie should be studied in film classes: you watch it, enjoy it, but don't really realize the effectiveness of the writer and director until later. Here is what happens: 1. An analogy best explains this film: we have all probably seen a video of a master with his dog. Sitting in front of the dog is the most delectable treat imaginable to the dog. The dog does nothing even though every fiber of its being wants to gobble up that treat. It is waiting for its masters command. The Masters here are the writer and director, the dog is the male lead. The girl is the treat (and not in a prurient sense). She says she will be 15 (the age of consent) ""in a few days"". He wants to pounce (But not in a sexual sense even though there is obvious physical attraction). 2. The age difference is not for shock value. It is a very effective plot device relating to 1 above. 3. They are alone in a hotel room, both drunk (largely at his insistence). She is the aggressor. The reality is he cannot believe she is only 14 and repeatedly says that throughout the movie. She tries to seduce him, taking off her blouse and kissing him which he appears to accept. 4. The ""masters"" do not outright state that they did not sleep together but instead, more effectively, make that clear by: they both wake up in bed fully clothed (she must have put her top back on) in sharp contrast to his other many dalliances where he graphically wakes up with a naked partner; just prior to this he turns down an offer that most males his age dream about – two beautiful drunk girls try to drag him back to their hotel for a threesome. Instead of going with the women, he is much more concerned about having hurt the girl's feelings and rushes out of the bar, leaving the women, to try to call the girl and apologize for acting like a jerk. So, the attraction is not about sex per se. there is much more to his feelings for the girl and he is clearly conflicted. He does not sleep with her.5. There is more to him than meets the eye: he is in Denmark to find his grandfather and understand why he was abandoned by his father. The girl, with a great heart and overlooking the fact that he is superficially an insensitive jerk sees something deeper in him and embraces the cause of him finding his past and takes it upon herself to help him. 6. The girl, is far more substantial and mature than the women he has been sleeping with (who is really older, the girl or his earlier partners?). She too, has a troubled family but is very close to her mother and wants to help him resolve that part of his life. 7. In one effective scene, he simply glances down a street and sees a father briefly interacting with his son (short and effective). 8. The most effective scene in the movie: she takes him to a museum. She brings him to a dark corner where there is a bust. She tells him she has never brought anyone there before. She stands next to the bust. It is an exact image of the girl. She tells him she is really hundreds of years old and he says the bust is 1500 years old. This scene is a metaphor for what the movie accomplishes. After 1500 years, here she (who posed for the bust) is here again, resurrected, with the human traits that allowed us to survive over those 1500 years: the yearning for family, love, and a striving for happiness even in an imperfect world. In other hands this might seem corny, here it is movie-making genius.",positive
Tiger Zinda Hai,"These are a few scenes which killed my neurons:
1) Salman's entry scene with wolves is funny and his kid is irritating.
2) As the number of terrorist soldiers increased, Salman switched to bigger guns. At one point, there were 200 soldiers and our hero picked the biggest gun he can find, stood at one place and kept shooting. FYI these 200 soldiers were also shooting back but surprisingly they all missed.
3) They portrayed a big villain in the movie, which of course required a big plot for him to go down. Throughout the movie he was seen with hundreds of soldiers at his disposal but as the movie came to an end and it was high time the villain was killed, they showed him roaming around Salman with just a knife.
4) To kill salman (who was tied to a chair), the villian didn't shoot him. He put him in a room full of toxic gas, asked his men to wear gas mask and then go inside and shoot him.
5) Salman and Katrina escaped a whole city under airstrike, within 3 SECONDS. 
6) Dialogues were written by a kid. Villain: Tu mujhe rokk ke dikha. Salman: Dum hai toh tu mujhe rokk ke dikha.
7) Salman's colleague tells him that it was impossible to diffuse the bomb (tells him twice). Salman tells him, its a matter of country's pride and his colleague diffuses it within seconds.
8) Action scenes had several explosions, most of them happened in empty cars with no enemy around. Didn't understand the director's obsession with exploding empty cars. 
9) Whole movie was formula based: Take what work's best for Indian audience (fuck logic/acting/talent).This list can go on. In simple words, whole movie was bleh. To many of the body builders, single guys/one sided lovers, Muslim youths and others.... please stop being a blind fan.",negative
Tiger Zinda Hai,"This Movie is Crisply Edited , Performance are Good. Action Sets are designed Perfectly , So all and all it has got all the flavours which a BlockBuster Popcorn Flick should have and that's what it is. Sit Back , Relax , Clap , Whistle and Enjoy the Action and Power packed Salman who Looks Charismatic",positive
Earth to Echo,"This movie was cheaply made, along the lines of Paranormal Activity, web cam horror flicks, etc. As has been stated by several other reviewers, it is a cheap knock-off of E.T. We were misled by the poster, which made us feel it would be a great movie for our 7 yr old. NOT! The movie had the characters in bars, teen parties with kissing and alcohol consumption, etc.Parental concerns aside, the movie was nothing more than a hurried, choppy view from a portable cam. Save your money and watch a Youtube video...which is what this 'movie' really was.",negative
Earth to Echo,"When my friends and I were watching this I notice how this was not really our adult style since it seemed like the whole time the kid was filming. Also we didn't really find it all too much exciting of watching but my sister and her friends absolutely loved it! They were laughing a lot by making jokes and they thought the little echo robot was adorable. The part when Munch chases after the truck the girls were joking about when they were calling out for him like ""Munch Munch Munch!"" As in the sound effects of eating. I did laugh along since I have the personality of a kid but I would recommend this movie for teens and kids at sleepovers or get togethers rather than for adults to watch.",positive
Rurouni Kenshin Part II: Kyoto Inferno,"The first live-action installment of Rurouni Kenshin judiciously cut several arcs from the original manga and anime story to deliver a tight, cohesive narrative that built up to a satisfying conclusion — even if it did reveal a few late-story secrets far, far too early. The first half of a two-part follow-up, Rurouni Kenshin: Kyoto Inferno (a.k.a. Kyoto Taika-hen) suffers by failing to take the same discretion with the source material, choosing instead to mirror the manga's episodic, drawn- out build-up to the decisive confrontation between Himura Kenshin (Takeru Sato, a former Kamen Rider) and Makoto Shishio (Tatsuya Fujiwara of Battle Royal and Deathnote fame). This film could easily have worked as a televised miniseries, with a sense of minor resolution every twenty minutes or so as a greater, unifying threat loomed in the background. But as a singular arc, Rurouni Kenshin: Kyoto Inferno lacks any cohesive build or pay-off as Kenshin wanders from one seemingly arbitrary encounter to the next. A plea for help. An assassinated official. A stolen sword. A village in peril. A search for a swordsmith. A plot to burn Kyoto. A desperate rescue. An open-ended conclusion. And between each burst of choreographed violence, a ream of static exposition that would nearly send George Lucas looking for an editor.The story partly suffers from its need to play clean-up to some first- film decisions. Hajime Saito (Yosuke Eguchi) has already been introduced as an unambiguous ally, and although he's allowed to display more badassery this time around, the film lacks the taut-wire tension between Kenshin and the ex-Shinsen Gumi leader that formed the backbone of the manga's sensational Kyoto arc (Saito's opening face-to-face with Shishio is also a bit silly, largely resembling an outtake from Indiana Jones and the Temple of Doom). The film also struggles to introduce Aoshi Shinomori (Yusuke Iseya, who was interesting in Casshern back in 2004). While wisely excluded from the first film — another semi-villain would have just been too much — cramming all of his development into an expository sub-story this time around fails to do justice to one of the series' most compelling characters. By the time he faces off with Kashiwazaki Nenji (Min Tanaka), the ostensible leader of the Oniwa Banshu ninja group (translated here as The Watchers), we really haven't had time to get to know him or care about his goals.One standout, however, is Tao Tsuchiya, who's delightful to watch as Oniwa Banshu ninja Makimachi Misao. While her attempts at anime-style spunk don't quite work, her full-throttle wire-assisted combat displaces enough bamboo to evoke positive memories of Crouching Tiger, Hidden Dragon. Ryunosuke Kamiki (voice of Bo in Spirited Away and Marukuru in Howl's Moving Castle) similarly sets up an effectively creepy Sojiro Seta, though in a film crammed with so many new characters, we don't quite get to know who he is so much as simply what he does.As for the remainder of the supporting cast from the first film, they are almost entirely cut from the runtime, appearing only during Kenshin's should-I-go-to-Kyoto quandary at the opening and then again at the end. This leaves Kenshin meandering the middle arc as an arbitrary avenger, with only an incidental connection to the travesties Shishio creates around him — and repeated scenes of women and children weeping extravagantly over dead bodies feels more desperate than driving. With Sato's portrayal of Kenshin predominantly set to glower, we don't get a clear sense of the radical shift between his carefree and killer states, and it's unclear which moments truly resonate with the reformed assassin.The action sequences are exceptionally well-choreographed, and generally fun to watch. But with so many featuring hero-vs-the-world stuntman slaughter, tension is quickly lost. While there are fits of incidental action, there are only two big one-on-one fights for the title character, and the second, though Bourne-like in its innovative use of tight spaces, involves an antagonist we barely know and who only serves to mechanically set up the next plot point (He's also done up a little too ridiculously for a live-action villain — another area where deviation from the source material would have been wise). Taken on the whole, the film feels like watching only the first quarter of Kill Bill Volume 1 stretched to 139 minutes. Much sound and fury, signifying little — and even a citywide battle in the penultimate arc seems arbitrary and unearned. Having gone through so many unrelated minor objectives, the stakes are unclear and the emotional investment isn't there. Perhaps this will all be put paid in the second half, promised in September. But until then, this Rurouni Kenshin feels long on tease and short on delivery.(Disclosure: I got to play the first plummeting body in the video for One OK Rock's Mighty Long Fall, the film's closing theme.)",negative
Rurouni Kenshin Part II: Kyoto Inferno,"I am deeply surprised. I was expecting a really bad adaptation, as it has been done before. This movie however is great. If you grew up watching the anime you will be pleased, as it brings to life the right personality of the characters. They even have that goofiness Himura always showed whenever he was surrounded by the ones he loved. But shifting right back to some cold heart determined killer that awarded him his nickname. The fighting scenes, were tremendous. None of that ""shaking camera"" BS that Hollywood vomits on us. Really well done.The filming and editing are sublime. I could easily notice on one of the big fights (wont spoil it for you), the still burning ashes floating around the scene, giving me instant flashbacks to the anime. Really nice touch. And the opening scene of Shishio and Saito is tremendous.The action is great. Himura is perfectly portrayed, with all of his goofy nuances, deep honor, shame, guilt, and killer instinct. And the same can be said of the remaining characters. Sanosuke is as obnoxious and lovable as ever. And Sojiro is perfectly depicted in his psychopath childish assassin persona. I feel like i could show this movie to people that have never seen the anime, and they would still love it. Great work guys.",positive
Tarzan,"Bad plot, awful human animations... in all a waste of my time.Predictable story line you know all the things that will happen before they do. The mix some people are doing on topics is absurd... kind of the Cowboys and Aliens movie !! what a joke and here meteors, extinction of the dinosaurs, and Tarzan?? The other thing that was just enough for me was the gorilla behavior, even they seem to know how to use a knife (and the meaning of it for a kill) and to open a door... truly people?!! This types of movies are a slap to your intellect... please do not waste your time like I did mine, hope producers and writers could give me back the hour I could stand of this nonsense.",negative
Tarzan,"Not sure why so many negatives about this version, the 3d was awesome the story was excellent, well paced, not a kiddie movie maybe that was it people wanted a kiddie version. not every animated movie has to be a Pixar or disney!!, watch without prejudice and if you can watch it in 3d please do!!!",positive
