movie,user_review,sentiment
Humpty Sharma Ki Dulhania,"Humpty Sharma ki Dulhania, Shashank Khaitan's film, is an attempt to relive the magic of Dilwale Dulhania Le Jayenge, but definitely in its own way. DDLJ was one of the major blockbusters that Bollywood industry has seen and it gave a new attitude to the youngsters. Humpty Sharma ki Dulhania may not be the DDLJ of this decade, but yes, it is a movie in a true filmi style and it would bring smile to your face for sure. It does not ride high as far as logic is concerned. The movie definitely has some warm and emotional moments. The story is definitely predictable - girl meets the boy, both fall in love in spite of girl's engaged status, and then the pursuit for marriage by taking efforts to get the approval of family. The movie sticks to its core purpose – entertainment in filmy style, romance, comedy  This movie is for that segment of audience who just wants to watch movie for sheer entertainment and can't tolerate rona-dhona.Attitudes of the lead protagonists Rakesh 'Humpty' Sharma and Kavya Pratap Singh (Alia Bhatt) are shown initially itself in almost parallel frames, one being a carefree 'cool' Delhi guy, who flirts, always ready with witty one-liners and the later one a feisty Ambala girl. Humpty has friends Shonty (Gaurav Pandey) and Poplu (Sahil Vaid) who are always there for him. Humpty is shown to share great friendly relationship with his father (Kenny Desai). Humpty is a hard-core DDLJ movie fan, who still weeps towards the end of the movie. Kavya wears her attitude through the tattoo 'Pataka' on back side of her neck. According to her - ""Main to paida hi hot hui thi"". She is part of a rich family who is engaged to a NRI. She negotiates with her father Pratap Singh (Ashutosh Rana) to get her designer Lahanga worth 5 Lakhs. The logic is she did not get a chance to choose the guy, so at least she should get the right to choose her lehanga. Also, her friend Gurpreet of Delhi has bought a Lehanga of 2.5 Lakhs, so she should go for a lehanga of at least double the price. Kavya makes all these scenes very very enjoyable with her innocence. When Pratap Singh sweetly says no to her lehanga demand, she informs the family that she is going to Delhi (her uncle stays there), would earn and buy herself designer Lehanga and return after attending her friend Gurpreet's (Guncha Narula) marriage. Kavya meets Humpty in Delhi in a hilarious situation. Let me not reveal the same. Humpty and Kavya hit off instantly. They do fight, enjoy parties, competes over guzzling beer. Banter between the two is fun, natural, lovable. Both move ahead without any serious ties. They collectively help Gurpreet get out of a messy situation. And then the moment comes, when Kavya has to come back to Ambala. Shashank Khaitan has not redone Raj-Simran here, when Humpty and Kavya bump into bed soon after they feel for each other. Both of them try to move on lives in their respective cities without each other, but unable to do so. Humpty comes to Ambala along with Shonty and Paplu. Yes, a series of physical assault happens once family learns of Humpty's love for Kavya, but the tone of the violence is mellowed down. Humpty manages to get some time from Pratap Singh to prove him that he is the right choice for Kavya, better than the NRI Angad Bedi (Sidharth Shukla). Humpty's challenges increase when Angad does the entry into the scene as Mr. Perfect.How is Angad as a guy? We know that Humpty and Kavya would unite at the end, but how? The treatment to the plot is done in a very light-hearted manner. How does Pratap Singh yield? How does Humpty win Kavya's family's hearts?Cast is just superb. Ashutosh Rana as Kavya's father is very good. What a wonderful actor he is. He pours his intensity as well as sense of humour into the character. Varun Dhawan has done complete justice to his character. Alia is also wonderful. Her face has the right combination of innocence, chirpiness, traditional, bindass attitude. She makes Kavya so much lovable. Sidharth as Angad Bedi has great screen presence. I just wish, Sidharth's role could have been a bit longer and his vanishing from the last frames could have been given different treatment. Both Sahil Vaid and Gaurav Pandey as Humpty's friends and Kenny Desai as Humpty's father are all adorable, excellent performances from them. Rest of the cast are also good. Music could have been better. The song 'Samjhawan' composed by Toshi- Sharib and sung by Shreya-Arijit is very good.",negative
Humpty Sharma Ki Dulhania,I just created an account now in IMDb just to write a review about this crap that I watched few hours ago. I cannot believe people are rating up to 3 stars out of 5 and 6.1 rating!!! I just wish there was zero or negative in the vote!If you are a big DDLJ-SRK fan please stay away! I think these people have lost their mind and they think people who watch movies are stupid and mean enough to like an awful story like this. Have this director ever watched DDLJ??? I personally feel that this is perfectly crafted to mock and insult the lovely performance of SRK and Kajol in DDLJ!!! Boy I wish they would never watch this pathetic movie. I have no idea why Karan Johar would agree upon something like this. The way modern Indian culture depicted in this movie is so condemnable. Please don't watch this movie guys or you will want to slap the director and the actors for choosing this script. 'Normal Human beings' will definitely hate this movie. May be they should try showing this movie to Zombies so that they could eat these peoples brains and just kill them right away!,positive
Prem Ratan Dhan Payo,"This movie is one of the worst and most boring movies. They are so many songs which don't add anything to the narrative. This movie director Soraj Barjatya used to make hit movies in 1980s and 1990s is still living there and his craft has only gone worse as time has gone. This review contains spoilers , This movie is a story of a prince played by Salman who is having trouble in maintaining relationships with his family members. Due to a crooked CEO played by Armaan Kohli who always makes schemes to create division among the two brothers , young brother played by Neil Nitin Mukesh. Salman also has problems with his sister(Swara Bhaskar) and this takes toll on his relationship with his finacee (Sonam Kapoor). There is a plot to kill the prince , and how prince look alike Prem(Salman Khan) helps in saving the prince and unite the family forms the rest of the movie. The music is bad and lyrics are the worst ever in Bollywood. Waste of 2 hours 30 minutes of your life if u watch this movie.",negative
Prem Ratan Dhan Payo,"I almost didn't watch this movie due to the repetitive negative reviews here on IMDb. Usually I find reviews here fairly spot-on. But in this case I am convinced we are living in a generation of viewers who have been raised on so much schlock, sex, violence, blood and foul language that they wouldn't recognize a prime movie if it whacked them with a hammer. Either that or we have a set of the most bogus witch-hunt reviews ever. I could count the number of films I would give 10 stars and still have some toes left. This film has everything-- terrific cinematography, good acting (yes, a little hokey in places: intentionally so), a script that if one has a heart at all should bring tears to the eyes repeatedly, humorous moments, fun moments, bad decisions, sacrifice, redemption, hundreds of supporting actors, the most incredibly huge set I have ever seen in any film (they built an entire palace!) -- as well as the full gamut of drama mixed with comedy, music and dance.Many others have discussed the merits of the movie itself; they have done well enough that I don't have to re-hash. What I will focus on is the incredible number of negative reviews present here. We notice a large number of the reviews are similar or identical in writing style. That stands out very clearly-- which is highly suspect. Secondly, a large number of those reviews claim to be written from differing cities in India, yet are all in perfect, pristine English. ""Most boring movie I've ever seen."" We see this phrase repeatedly, in almost identical words. There are too many people giving this 7+ stars and even 10 stars (unusual to see on IMDb) to believe the legitimacy of the number of 1-star ""worst movie ever"" reviews. Such paradox is simply difficult to accept as valid. All I know is I'm in the U.S., I and my sister watched the movie together, and we both loved it. I can be very critical of films and for sure I have seen some real stinkers in my day-- but this movie definitely is not one of them. This has song, dance, a delightful story... and touches the heart more than once. Have your hanky ready. Please, feel free to consider the negative reviews as suspect (at the very least)-- and give this film a try. The best and most valid review is your own.",positive
Hasee Toh Phasee,Though i get what style this film was going for but the director lost sight of the theme. Though I get the rules he was trying to break...he wasn't consistently breaking them. Also the whole manic pixie dream character was so irritating and poorly directed. She had no real depth to her character and every time she bit her lip to display her quirkyness or whatever I straight up wanted to punch her in the face. I can't believe how annoying her character was and straight up not believable but a caricature. This seems like a big budget film so frikin do better.,negative
Hasee Toh Phasee,"Before I get on with the review, let me tell you I'm not a hardcore Parineeti fan. Just like I'm not Kareena's fan even though Jab We Met is in my top 5 list. I went in to watch Hasee to Phasee casually without any expectations, and I was pleasantly surprised. I found the movie to be superb! From a critics point of view, this movie has nothing new to offer. In fact, you can complain about many things. But this is one movie, where I beg to differ with the critics. Even though I have seen such movies plenty of times, I couldn't help myself from loving Parineeti's character. And needless to say, nobody but Parineeti could have brought the character to life.Aggressive, Submissive and Whacky! Parineeti's character Meeta has so many shades, you couldn't tell what she'd do next. The only thing I didn't like was : hero falling head over heals for a girl he met just a week back. Maybe they could have given more time for their relation to mature. But that doesn't stop me from LOVING each and every bit of the movie. Like the sequence where the heroine casually asks her sister's fiancé to marry her. Or, the ""locked in the room"" sequence where Parineeti gives an excellent performance.I couldn't give much credit to Adah Sharma for acting. Having said that, she is also extremely gorgeous. I'd definitely like to see her in more movies. Chemistry between the lead actors is quite sparkling, and I was quite satisfied with how the things turned out.I'll be heading to the theater soon to watch this movie again. This movie is definitely going to be in my Top 10 list.",positive
Dum Laga Ke Haisha,"Prem (Ayushmann Khurrana) is persuaded by his family to marry for financial reasons to an overweight woman he doesn't find attractive. His new wife, Sandhya (Bhumi Pednekar ) is an educated woman who tries to make her marriage work, but Prem has no interest in so doing. They are persuaded to take part in the ""Dum Lagao"" contest, where the husband carries his wife on his back through an obstacle course, in so doing they reconcile.The premise of this movie is fantastic, but it just doesn't deliver. There is very little character development, less happiness, and an ending that is too sudden and not credible. Khurrana, who is too old for the role, wears a scowl the entire movie and plays his part one- dimensionally. Pednekar, in her first movie, is fantastic, giving depth to Sandhya, portraying believable emotions, and acting nearly flawlessly. Her performance is so good that she nearly saves the movie, but not quite.",negative
Dum Laga Ke Haisha,"DLKH brings the much needed freshness in Bollywood romance movies. And it comes with a very strong message woven around a very sweet love story. The direction is impeccable with moderated melodrama. Ayushmann Khurrana might never get the stardom like the Khans and the Kapoors but he is definitely one of those actors never afraid of doing path breaking movies and top them up with amazing natural acting - be it comedy or drama. But he gets a good competition from the new girl Bhumi Padnekar who delivers a very good performance, depicting a struggle of a fat girl in a white skin - size zero obsessed society of India. Sanjay Mishra, playing the role of Ayushmann's father, gives a memorable performance with really good dialog delivery topped up with brilliant comic timing. The length of the movie is unusually short for a Bollywood movie but then quality is always more important than quantity. Overall, for someone in a mood to watch a light romantic movie, your search ends at DLKH. This movie comes easily into the list of ""movies I can watch anytime"".",positive
2 States,"As a person brought up in a family with 2 states culture IRL this is just a cheap mockery of exaggerated stereotypes in a loud nonsensical lengthy Bollywood movie. Could not even get through the book but was hopeful at least the movie would do justice to the best kind of love stories in India. The real life issues of reactions of different family members, difference in opinions, some compromises in traditional value, concerns of extended family and how they come about to achieve a middle ground none of which was depicted in a proper way. It was borderline racist sometimes without being apologetic even when there was absolutely no requirement for scenes like that. And no, that never increased the humor quotient of the movie which was already as low as their standards. To summarize, it was as if a Hollywood romcom was made about interracial marriages where the family of the whites gifts fired chicken to the blacks and the blacks would get them all some guns as gifts because they are from Texas.",negative
2 States,"We all are quite familiar with movies which are based on novels, real- life stories, autobiographies etc. but few films exist which strikes the right chord! Many movies (in Bollywood) like 3 Idiots (2009), Kai Po Che (2013) have been adapted from novels of one masterpiece: Chetan Bhagat! He is the main reason behind the success of these movies and many others and again for the latest release of his novel ""2 States"" adaptation in Bollywood!! This movie is so wonderful and doesn't require any action scenes, over-the-top dialogues, old-typical themes etc. but the makers have given a remarkable effort with some minor changes as compared to the book!! So here we go:Story: The story is beautifully crafted!! 2 people of different culture, different states fall in love with each other. But whether they know the consequences they would face when they would face the discomfort and the pressures when people talk of inter-caste liaison, the unyielding love and the resolve to win the parents' trust, each and every aspect with the emotions included! Will they succeed in convincing their parents to get married or will their relationship would get over is the main plot of this film.Cast: Arjun Kapoor as Krish Malhotra is delightful!! After films like Ishaqzaade (2012) and Gunday (2014) where he has a goofy character, he truly succeeds in playing a sweet, simple kind of a guy who gives importance to his relationships! He charms and gives a meticulous performance! One of his finest performance till date!Alia Bhatt as Ananya Subramanium is first-rate!! She is beautiful yet witty and gives a delightful performance as a Tamil-Brahmin girl!! Her chemistry with Arjun is electrifying! We can say that Alia has now became an evolved actress and she knows when to capture emotions at the right time!!Amrita Singh as Krish's Mother is a revelation! She truly is fantastic as the typical Punjabi mother-in-law who justifies her role!! She steals the show in most of the scenes!!Ronit Roy as Krish's Father is extraordinary!! He develops an antagonistic relationship with his son but he is remarkable!! Watch out for the twist that he would get in the 2nd half!Shiv Subramanium and Revathy as Ananya's Father and Mother gives decent performances!! They are quite efficient!!Direction: Director Abhishek Varman should deserve the Best Debut Director in next year's film awards! He truly strikes the right chord!! He gives an remarkable effort but capturing sweet melodramatic scenes and wonderful emotions which come during the course of the film!! Both he and Karan Johar (Producer) have wonderfully executed a delightful film!!Music: The music of the film is exceedingly well!! The songs truly move you and will put a smile in your face!! Songs like ""Locha-e-Ulfat"" and ""Offo"" are best numbers which will make you groove along with it! ""Mann Mast Magan"" is a wonderful and top-notch song that steals your heart!!On the whole, 2 States is one of those rare Hindi films which have came in a long time and had explored us the diverse cultures, melodramatic scenes, problems of inter-caste marriages but one thing knocks all of it: ""Love""! It really empowers on all of the dizzy situations!! Strongly recommended to people of all age-groups and also to those who fantasize about diverse people!!",positive
OXV: The Manual,"A complete waste of time.
Nonsense and silliness from the beginning till the end.",negative
OXV: The Manual,"I saw the world premiere at Fantasia and chatted at length with writer/director/editor/producer Darren Paul Fisher afterwards.The Universe he created and that the viewer slowly discovers is complex, coherent, intriguing and raise ethical and philosophical questions including the classic determinism versus free will dilemma. The arguments and points of view are quite interesting, with a caveat that in the end, perhaps who cares? There is a love story in the midst (and a friendship) that builds and begs to reach you emotionally with fine acting and directing. Character development arise seamlessly through three different age period and the pacing and editing are quite remarkably on cue.I don't want to reveal too much about this cerebral science fiction, but there are many clever surprises that awaits the engaged viewer both in the story twists and the underlying concepts explored. Even love has some deep philosophical implications at one point in the context of the film.So there you have it: the best film of Fantasia so far this year and one of the best sci-fi ever, from the spectacular script to the screen.Bravo Mr Fisher and thank you for sharing your thoughts and labour of love in this artistic and philosophical masterpiece.",positive
Pyaar Ka Punchnama 2,Tum Saab jinhone ISS movie ki Dekha hai Saab madarchod ho,negative
Pyaar Ka Punchnama 2,"LoL the majority of average rating is coming from the feminist side i assume :D Well definitely the movie will give you a burst of laughter if you're a male and we were expecting exactly the same, the movie live to the hype of the PKPN1. In beginning i wasn't expecting it to stand any where near to its prequel but i'm glad that i was wrong.Though Thakur couldn't gel up as a replacement for Chaudhary, i personally feel the boys cast should be the same... missed the bonding of Rajjo, Liquid and Chaudhary but Chouka takes that place as a nice replacement package. Its a story that revolves around women's 1. the money minded.. 2. the best friend conscious.. and 3. girl concerned with family... the movie scenes were well shot and Anshul/Gogo monologue is longer, better and epic.I will agree to the fact that First half is more fun and dominant over the second but the story ends really well Talking to their mothers;)Don't listen to any1, if u r a fan of first PKPN you will definitely enjoy this movie without any disappointment, cheers!!",positive
Premam,"Yes yes Nivin Pauly has acted well but more than that it was the director's vision which gave this movie its heart. The storyline is nothing new - a young carefree lad George falls in love for the first time and many times thereafter and how his outlook of the world changes with each lady love of his life. Alphonse Puthren gave a new life to the script with his impeccable cinematography and detailing. Each and every role is etched perfectly and acted with excellence. The roles played by the support actors as George's best friends tingle your heart because when their friend is heartbroken they cry with him too. After a very long time has a movie come where the emphasis is not on the family drama but on the adopted family that we get as our friends. The background score of the movie is excellent keeping up with the tempo of the movie frames. Though I felt there were a couple of unwanted scenes here and there but whole and whole it was a good entertainer. P.S.- Nivin Pauly looks stunning in that black shirt, mundu and those aviators..!! *sigh*",negative
Premam,"""What a way to refresh yourself.."" This is what came to my mind after watching this film. Being a great fan of the mastermind Alphonse Puthren and his debut film Neram, this didn't disappoint me. But it did impress me.It may not be a life-changing, mind-blowing film. But a clean romantic comedy that lies closer to reality than you think. Unintentional and situational comedy that shows up almost in every scene of the film, can clean your mind of any stress or anything of that sort that you have at the moment.The direction of the film as usual is exemplary. The edits (that too done by the director) certainly utilities the factor of directorial edited films. The film certainly lacks a story but that factor is hidden by the beautifully captured visuals thanks to the cinematographer, Anend. Screenplay is good. Production value and art was natural at it's level best as most of the places shown in the film originally exists.The film is divided into 3 acts that covers 3 stages of the life of George, a care-free living youngster - the first one covering the romantic relationship of George while studying in 12th grade is the shortest one of the film. The second covering his collage life is the longest and the most stylish\epic one among that, making it my favorite. The last act shows the life of George after his collage life, now a working class fellow. The film's main plot is based on 3 different women that George fell in love with during the 3 different stages.Simple and elegant plot which lags a bit in the last half hour is the only problem with the film that I saw.Positives :-1. Nivin Pauly himself is a great asset to the film. The film too should be a great asset to him as this film is the best work I saw from him. He has improved his weaknesses like acting out emotional scenes and dance. OMG, the wonderful dance choreographed by Sai Pallavi is amazing. And Nivin has danced it to perfection.2. All other male stars. When I say this I mainly mean none others that Krishna Sankar and Shabareesh Varma. Shabareesh does a kind of one man show which is my other favorite of the film. Being a lyricist and a singer, the actor have given all his level best performance at all areas. Vinay fort, Maniyanpilla Raju was also good. 3. All the three lead actresses were pretty good. Mostly Sai Pallavi who changed the entire course of the film with her cute performance as Malar miss smile emoticon4. Wonderful cameos. There are a lot of cameos throughout. First one being Jude Anthony as Jolly D' Cruz. Then there is Renji Panicker as David who did a stylish role with the superbly written dialogs from his own films. Finally there is the director himself as Ronnie who is a drug addict and the only or mainly the villain of the film.5. Superb stunt scenes. There is hardly 2 scenes of fights in the entire film and the main one in that being George's collage intro. I sure wished there was more of that frown emoticon6. Amazing cinematography and superb Edits.7. The best soundtrack I've ever heard along with Chandrettan Evideya and Neram.Negatives :-1. A little lag that happens the final half hour.Verdict - Premam is a surely must watch entertainer",positive
Tanu Weds Manu Returns,"Killed all the goodwill created by original Tanu weds Manu.Killed romance, killed innocence sweetness and respectful relationships. Madhavan character goes from shy handsome NRI boy to confused perverted prick running behind teenage girls. Kangana character goes from liberal revolting teenager coming to her senses eventually, to a drinking slut who has affairs with everyone from rickshaw walla to a brotherly relative. She puts her husband in mental asylum, goes on a hawas trip to find suitable match for herself while still married. Jassi turns from a gabru sardar to impotent wimp, payal from a sensible UP girl to evil housewife who hides from her husband that he is not really father of their baby.And wine and alcohol industries must have paid serious money to production house becoz they are promoting drinking like anything. Everybody is drinking in every scene of the movie. Watch out for your urges and your liver! 3 stars for datto's character and all the laughs.",negative
Tanu Weds Manu Returns,".....after you have been mentally slaughtered on an over-hyped film like Bombay Velvet the week before, TWMR is a breath of fresh air. Excellent script, great direction and wonderful performances make this a must-watch romantic-comedy.The attention to detail in character design, setup and dialects is worth mentioning. Even if you haven't watched the prequel, it stands on it's own right and leaves you with a feel good happy feel. It slightly loses it's grip somewhere close to the climax, but that aside, it's brilliant. Go and enjoy!",positive
Ocho apellidos vascos,"Utter Tosh. A highly predictable dirge of a film taking stereotypical characters (lazy but cheerful Andalusians, defensive nationalistic Basques) and then placing them in situations to which you know exactly how it is going to finish. The comedy is supposed to be slapstick and an ironic look at the two distinct areas of Spain but it quickly becomes tedious and in places offensive. It's repetitive (proud Basque father, intimidated daughter, happy go lucky Sevillian) and would be fine as a five minute sketch. Despite this being one of the highest grossing films in Spanish Cinema, many Spanish friends of mine have also commented how ""simple"" and childish the comedy is. A case of the ""Emperor's New Clothes"" as there is nothing really here. Truly truly horrible.",negative
Ocho apellidos vascos,"Excellent movie, really humorous when you can understand Spain and very good acting ! Bravo!",positive
Casse-tête chinois,"The threequel to 'Pot Luck' and 'Russian Dolls', 'Chinese Puzzle' picks up the story of French writer Xavier (Romain Duris, engaging as ever). He's now married to Briton Wendy (Kelly Reilly), with whom he has two children. His Belgian lesbian chum Isabelle (Cécile De France) is obsessing about having children and Xavier agrees, against Wendy's wishes, to provide the sperm with which Isabelle will be artificially inseminated (who said romance was dead?) Meanwhile, Wendy meets an American and sets up home with him in New York, taking her and Xavier's children with her. Distraught at losing contact with the children, Xavier relocates to New York himself. But will he ever find lasting love?There are many things casually presented as acceptable here which some may take issue with (eg the self-indulgent, artificial creation of children in a time of over-population; visa-convenient marriages). But this film is so feel-good that even a grouch like me sat grinning - or laughing out loud - for much of it. Returning players Duris, De France and Audrey Tautou slip on their former roles with ease; Reilly's acting I found a bit too soap operaish. Of the new characters, Jason Kravits, as Duris' sleazy lawyer, does a fine comic turn. The film is pure entertainment - in fact, if it weren't for Xavier and Wendy's annoyingly precocious, wise-beyond-his-years son, it would be near perfect. But this is still another splendid chapter in Cédric Klapisch's romcom saga.",negative
Casse-tête chinois,"I haven't seen the two previous movies by the same director and actors preceding this one, but all by itself I loved this one. It is funny, witty, interesting and unusual. I understand the previous two movies portrayed the lives of characters at an earlier age. Now they are around 40 years of age, they are in NYC and they have different set of problems. I participated in a Q&A with the director at the end of the movie and I understand what he is trying to portray is a generation of people who are more mobile, who aren't afraid of mixing with different cultures, live in different countries, deal with the challenges presented by this new country. Movie has a very very positive, upbeat look at things. And it is very refreshing to have this positive outlook considering how many movies feeds of drama and difficulties almost to a degree, which makes them unrealistic. Life is not so bad and things don't go that bad in real life. You might get lucky at things. This movie has a positive, realistic look at life. I could easily relate to it. Loved it, highly recommend it. Especially if you want to laugh a bit and feel good about life. And there is nothing wrong with that.",positive
Samba,"This movie about the trials of Samba, a Senegalese illegal immigrant's life in Paris is from the director and lead actor Omar Sy that brought us The Intouchables, and suffers from revisiting the fish out of water relationships that underpinned that earlier film less convincingly. I just couldn't swallow the attraction that brought Alice, a burned out recruitment executive and Samba together, and most of the other central characters such as Wilson (Tahar Rahim) were superficial or unbelievable. The best aspect was raising the issue of how western societies treat refugees and illegal migrants. But overall it lurched between slapstick and serious without the glue of characters one cared about to hold it together.",negative
Samba,"As some have noted before, it is a light-hearted movie on a serious topic (undocumented immigrants) but always respectful at that.I cannot quite agree with the reviewers that did not see the humor in this movie (I laughed about every three minutes throughout - expect towards the end - and sometimes even cried at the same time). Neither can I understand how people can say that the characters are flat or even ""boring"". Imho, the film succeeds in portraying them in not just black and white; each of them (and there are many!) evolves within the 120 minutes so much so that, in fact, it is not about the immigrants being the ""angels"" and the immigrant officers being the ""devils"" at all. On the contrary, lines are blurred very early on and especially in the end.I find that this is a worth successor of ""Untouchables""; I probably even prefer it. It is a very moving film (similar to the documentary ""l'Escale"") but without trying to be so. Also, the actors are brilliant! (Omar Sy, I think, even manages to mimic a Senegalese accent.)",positive
Bana Masal Anlatma,"We know the director and writer of 'Bana Masal Anlatma' since 'Leyla and Mecnun' which was the most popular comedy in Turkey, actually still it is. The man who I am talking about is Burak Aksak. It is widely accepted, everyone who watched Leyla and Mecnun, including me, want to watch a film is produced by Burak Aksak. This is his first movie. Pretty successful but the film has lots of mistakes in it. According to me, whole mistakes are acceptable because the director and the movie reach one's goal that is amusing us. If you do not care details of the film, you would have fun. Nonetheless, I would like to talk about the biggest one.The love between Jilet (Gürkan Uygur) and Neriman (Gökçe Bahadır)... We do not know what happened before everything, also we cannot imagine what happen next.On the other hand, It was so ironic that Cengiz Bozkurt is playing a character who is stingy. This was ironic due to he played similar role in Leyla and Mecnun.In addition, all witticisms are staying away from swearing and bad words. Therefore, we can see creativity of the writer who is Burak Aksak.Finally, If you want to laugh and miss Leyla and Mecnun go to the cinema and watch ""Bana Masal Anlatma"". You would not regret but like I said, do not mind about details.",negative
