movie,user_review,sentiment
The Boy and the Beast,"Based on his wonderful films Wolf Children, The Girl Who Stepped Through Time, and Summer Wars, I've been thinking of Mamoru Hosoda as the heir apparent to Hayao Miyazaki, not because they're that stylistically similar but because both make beautiful, very human movies that give me joy. But The Boy and the Beast isn't anywhere near the level of his previous films.In premise alone, this film is far less interesting, falling into the clichéd reluctant-master-rebellious-student rut. Teacher teaches student, student teaches teacher, helpful sidekicks comment on the action, and it's all leading to the big fight.None of which is particularly bad, and the movie is perfectly enjoyable, but towards the end things go off the rails as a new storyline is awkwardly tossed in and a lot of new information is offered far too late in the game. It feels like two or three bits of movies were poorly welded together.Whether the reviews on IMDb are positive or negative, reviewers declare this beautifully animated, but while the animation is fine, there was little in it that was exceptional.Since Hosada's One Piece debut, every movie he has made was more wonderful than the one that preceded it. I can only hope that this is a stumble, not a fall, and that his next movie will be a return to his earlier brilliance.",negative
The Boy and the Beast,"Now with this movie finally getting an official release of course it has to open the same weekend as Zootopia (haven't seen but will review soon) which is killing the box office, while the Boy and the Beast had a total of 4 people in the theatre, two of which were me and my friend, and although I'm sure Zootopia is great, there needs to be love for this movie too! Japan is currently kicking anyones but in the animation department, and this film is nothing short of that, it looks beautiful almost every scene. The story it self is a simple one but the characters were so intriguing that it helped the story so much, basically a quick sum of the plot is there is a beast world and a human wanders into it to train with one of the beast, and as I mentioned I'm sure you are thinking that this is such an unoriginal plot, which in a way it is nothing new, but again you care about the characters so much that it throughly enhances the story, and the story actually has a great side plot. If you need something to watch this weekend I'm sure Zootopia is great for the family, but The Boy in The Beast is great for anyone, as it isn't too ""anime"" for the average person. Mamoru Hosoda really has quite a talent and with Miyazaki retiring I think he is going to cement himself as the best in animated films for years to come.So to sum things up definitely see the Boy and the Beast, it is a fantastic time age range: 10+ score: 10/10 would recommend to go watch",positive
Bilal: A New Breed of Hero,"So you get 3 instead! Thank you Barajoun Entertainment for making up for the film's dryness on screen by introducing one of the most entertaining IMDb pages in a long time, Please don't stop!I do not wish to repeat what others have said about your magnificent PR campaign, not only in IMDb but also in your social network websites, but it does show sad desperation instead of letting the movie speak for itself and leave the judgement to the audience.I will bet my Kentucky horses that it's the same fellow with the same broken English with the same justifications here. At least change the method so it won't be that noticeable. Introduce unique plot twists and expressions.You think people don't know how easy it is to buy votes and reviews in international channels, good for you though, thankfully there were a few genuine and non bought reviews that unfortunately wiped the floor with the film. Just like the US presidential Campaign of 2016, a few dollars can go a long way in the media of a capitalistic world. Even they lost when it came to the people it seems.No wonder the story and the film turned up the way it did when you don't even have half of the imagination to write a few diverse reviews in these pages.",negative
Bilal: A New Breed of Hero,"Bilal is the biggest first ever animated movie created in middle east till date.Spectacular visuals and strong characterization are some of the key factors of this movie. its production of established animation studio in UAE.The efforts and top notch work standard can be easily seen on the screen.Every character in film is crafted very well. Well voice overs for each character putting more life in them. its like introduction of the part of history.The movie is a fascinating glimpse into an important period in the history of the region, and the attention to detail paid to the costumes and backgrounds gives an authentic impression of the historical. Quality of work is very good on first! congratulation to Team. :)",positive
The Congress,"I have to admit that the first 45 minutes of this movie were quite intriguing. Why Robin Wright would apparently play herself in what is not a real-life story (?) is somewhat bizarre in itself. The concept of her selling her virtual reality bio-scan to the movie studio was thought-provoking and you imagined (or hoped!) the movie developing into something even more interesting and insightful...After 45 minutes you enter into phase 2 of this movie as it enters cartoon(ish) territory. Trying to make sense of it all (in my mind) I've surmised that you're meant to imagine virtual reality movies denigrating into cartoons (to save the studio even more money?). I'm not sure if that was the intention of the director & writers, that's just me trying to make sense of it all.The cartoon(ish) remainder of the movie didn't do anything for me as it was all just a tad too fantastical on whatever level you're meant to interpret the later half of this movie.4 stars go solely to Robin Wright for promising so much more in the first 45 minutes...",negative
The Congress,"After reading so many complaints posted on the web about the lack of originality in modern movies, one would think there would be a lot of support and praise towards a film that tries to do something different and unique, but it seems that complex (or merely unconventional) narratives are loathed here on IMDb. But then again, this is the same website that gives extremely inflated ratings to a lot of generic superhero flicks. It is also the only website where a show like ""Mr. Pickles"" could be rated so high.Anyway, ""The Congress"" is a wonderful film. Of all the movies that combined live-action with animation through the history of cinema, this might be my favorite. Plot-wise, ""The Congress"" might be closer to movies like ""Inland Empire"" rather than ""Who Framed Roger Rabbit"". And the balance between the live-action parts with the animation is simply excellent.Some people say that it would have been better if the ""Hallucination"" parts were done in live-action, but I disagree: The animation sequences (Which make a marvelous combination of psychedelia with an art style reminiscent of the work of Max Fleischer) not only gives the story a proper dream-like feel to the story (Opposed to a dry and forgettable portrayal of dreams as it was seen in movies like ""Inception"") but also serve as a subtle commentary about modern-day obsession with escapism: It's something admirably subtle the way the thin line between fantasy and reality fades away as the plot of the film progresses, until the bitter reality is finally showed in a rather heartbreaking manner. Like at the end of ""Waltz with Bashir"", when the animation changes into live-action, we as viewers are forced to confront a harsh reality that cannot be ignored, and that reality is that living with our backs turned to the problems of today only will have dire consequences in the future, and we will have to deal with those consequences in one way or another. I guess that a message like that could be hard to swallow for many viewers, but I personally think that in this day and age, a message like that it's more necessary than ever.I hope ""The Congress"" gets eventually vindicated by history. Maybe in the future, people will be able to appreciate more its daring qualities. For now at least, the future of cinema seems bleak, with all the same generic stuff making billions at the box office while the actually challenging movies are perpetually ignored. A shame, really.",positive
Walking with Dinosaurs 3D,"Well I like millions of others love the idea of learning about dinosaurs, from children to the elderly there is just something fascinating about them. I am far from a palaeontologist, my love has come from having toys as a kid, TV shows and the Jurassic Park series, so I was so excited to see this film.I'm not sure why but I assumed a film being released on Boxing Day would be a guaranteed classic, boy was I wrong. I wont spoil the so called ""plot"" of this film, as I don't think that's fair to people who want to see it.The positives are there though, the animation and the effects are genuinely beautiful and the fact there were elements of learning in the movie is a nice added bonus especially for children. The first annoyance I had and this may sound a little cheap is that I didn't and most wont recognise any of the dinosaurs in this film, they look familiar but none of the ""classic"" or ""well known"" dinosaurs are here.The dinosaurs do have voices, but unlike any good animation film they didn't have vocal movements on the characters, all of it was dubbed over the action and sometimes it was hard to work out who was actually talking, that was my biggest complaint, something I felt was a lazy move by the creator.The plot is horrendous and extremely dull, it would have been a good hour show on the television on the discovery channel if the voices weren't there. None of the characters are that interesting and they make a very lame attempt to make the lead come across endearing and someone who you want to back for success, sadly he isn't, the film has poor character development and most of the characters are one dimensional and very irritating.I loved watching the dinosaurs and found some of it educational, but this film would have been better without the poor voices and done as an experience of the amazement that dinosaurs bring rather than a very poor story. Kids wont enjoy the story any better, I'm a huge kid film fan but this is just not a good watch.I'd recommend buying this when its in the bargain bin in a local shop and watch it without sound, just to appreciate the effects and the wonder of that era.What a waste of potential!!!",negative
Walking with Dinosaurs 3D,"Disclaimer: I marked my review as having spoilers, despite the fact that the plot is as predicable as the phases of the moon, because I ""revealed"" plot details even though you will undoubtedly know them the instant the story begins.I caught the original ""Walking with Dinosaurs"" documentary when it first aired in 2000. It was a truly groundbreaking experience, combing state-of-the-art CGI with nature documentary-style storytelling in a television program. It has held up over the years quite well, and was followed by equally-good sequels including ""Prehistoric Beasts"" and ""Monsters"".Fast forward 13 years later, and we now have a motion picture based on the name. A brand new ""Walking with Dinosaurs"", set on following the life of a Pachyrhinosaurus as he braves the Prehistoric Alaskan wilderness, encountering other dinosaurs such as the predatory Gorgosaurus and the giant, but gentle, Edmontonia, all told with beautiful cinematography and top-notch CGI.That sounds great, right? Well, what happened BBC? What the hell happened? I feel like I've been treated like an idiot. Walking With Dinosaurs: The Movie has zero charm, annoying and atrocious voice overs, a bare bones plot straight out of The Land Before Time, except without the emotion or drama, and a completely pointless frame story about a kid, his sister, and his uncle (as modern day humans, annoyingly) digging for fossils.It seems the filmmakers were originally intending on making this film a docudrama in the style of the original, and this would have been great. We would have really been invested in the individual dinosaurs as we followed them through their lives, and it would have been really immersive and engaging.But nope. Someone somewhere down the line decided that we needed half-assed, and rushed, voice overs to be able to know what the dinosaurs are thinking/doing, because apparently the studio executives think that audiences cannot understand body language, or the fact that film is a visual medium first and foremost. But given all the flak aimed at films like Avatar and Pacific Rim, they might be justified in that assumption. But the fact is is that we are smarter than that, and there was no reason to add these voice overs other than the pander to the lowest common denominator.And the fact that the voice overs sound like they were added late in production only serves to drive the point home. It sounds like the voice actors were not reading off of script, but rather watching the film and trying to do their dialogue in real time, like a bunch of 12-year old youtube commentators trying to be funny by adding voices to silent characters or animals. Then there is the fact that their is no lip-synching whatsoever. None.The story is a shadow of the plot used in Land Before Time. Main character hatches from egg and is raised by parent, his dad dies protecting him from a predator in the midst of a natural disaster (a wildfire this time around), he grows up, deals with hardships, falls in love, and comes back to beat those pesky predators, while winning the girl of his dreams. That is all there is to the plot. You cannot get any more by-the-numbers than that in this day and age.The humor is awful, because the 10-year old that wrote this script must have had some fascination with butt jokes and derivatives. Our main character has a hole in his head where the hole in the skull is, on the right side (left side in the promotional materials, for some reason). Gaze in amazement as every joke about his ""nice hole"" comes out as sounding like forced innuendo in a script that makes Transformers: Revenge of the Fallen look like a Christopher Nolan masterpiece.The music is a mixed bag. On one hand, the music used for the first Pachy migration sequence and the Edmontosaurus migration were pretty decent and fitting, and then there pop songs. In a dinosaur film. Why.Enough ranting already. The visuals are nothing short of spectacular, featuring gorgeous photography of the Alaskan geography as brilliantly-rendered dinosaurs and pterosaurs frolic amongst the landscape, with attention to detail paid in footprints and the animation.Unfortunately, anything the film gets right is immediately drown out by the ear-grating voice overs and juvenile script that serves only to pander to the youngest portion of the viewer base. Walking With Dinosaurs may be a treat for the youngsters, but older viewers who actually posses a legitimate interest in paleontology will be turned off and left confused and enraged.",positive
Reign of the Supermen,"Hated it! Hated it! Hated it!
The original writers of this story (Dan Jurgens, Karl Kesel, Jerry Ordway, Louise Simonson & Roger Stern) should be pissed. DC butchered this completely. I expected so much more and was sadly disappointed.
The original Death & Return of Superman (back in 1992 &'93) was one of the best Superman stories I have ever read and this paled in comparison. They ruined the story, they ruined the original villain (who was a GREAT villain who would never do someone else bidding) and turned him into an underling. Then they used lazy writing to add a new villain that had absolutely nothing to due with the source material.
I thought they had learned something from their 1st attempt at this with Superman/ Doomsday dvd in 2007 but I guess I was wrong.
DO NOT WASTE YOUR MONEY ON THIS GARBAGE!!!
I encourage anyone who wants a great Superman story to find the original story in the Return of Superman trade paperback or the novel The Death & Life of Superman by Roger Stern (the novel does include the battle with Doomsday). Both are incredible. It might take you a little longer to read it but it will be worth it.",negative
Reign of the Supermen,The rela action justice league writer should learn something from animated movie writers. Great work with the reign of the supermen 👍🏻,positive
Resident Evil: Vendetta,"Boring, predictable, shallow, over the top, ridiculous. The worst animated movie of the series, as bad as Anderson's movies. The only good thing is the impressive CGI, animations and details are really incredible. The rest is totally pointless. Basic plot line, one dimensional characters, absurd and not realistic situations. Plot is the same story told over and over again over the games: new villain spreads a virus, heroes fight zombies, heroes fight a final boss and save the city. There is absolutely no twist or a new focus on story that could make it more interesting.Only recommended for Resident Evil hardcore fans, casual viewers be warned: this is a total waste of time.",negative
Resident Evil: Vendetta,"I went to the one night only premiere of Resident Evil: Vendetta tonight the third C.G.I. motion picture movie of Resident Evil and I can honestly say is the best of the three.The movie deliver in more ways than one that fans of the Resident Evil series will super appreciate.First off we got to talk about how amazing the movie looks this is some of the most Phenomenal animation works I ever saw the characters and environments are so realistic that you can often forget that you're watching a Computer Generated Animated Movie the movie crew hired actors for motion capture to show case how real the characters look and move on screen they all deserve points for doing such a great job to make the movie look so great.The voice acting is top notch with in my opinion the voice work and characters Chris Redfield (Voiced by Kevin Dorman) Rebecca Chambers (Voiced by Erin Cahill) Leon S.Kennedy (Voiced by Matthew Mercer) Glenn Arias (Voiced by John DeMita)bringing great performances that really shows amazing work it makes you feel like you really watching a drama play done so well the voice work the cast does is so well done with the writing being very smart the writers took their time that's for sure.The story really is powerful throughout with the writing again being well through out. The cast performances also helps the story makes you draw into the plot to wonder what will happen next.The action in the movie is awesome it felt like you're playing the game and the effects are impressive barely enough time to rest as the action keeps you on the edge of your seat as you wait to see what goes on next.The only thing this movie needs is a mic drop because it really show why Resident Evil has had such a success the movie is made for fans of movies and Resident Evil. I will no doubt be glad to watch this movie over and over again.With amazing C.G.I Animation,Excellent Voice acting, Strong powerful story and action that leaves your jaw drop you really will love this movie.I give Resident Evil: Vendetta an 10 out of 10",positive
Mary and the Witch's Flower,"This got three stars because it does have beautiful animation and they did a really amazing magical land but outside of that nothing about it was that good. The story fell flat and became contradictory. I was waiting for something to happen and to be excited but that feeling never came. There were two plots in the film that we're completely contradictory. First she shows up at the school and the headmistress is like ""we have been watching you for a long time now"" but also doesn't know she's the niece of the woman who tried to destroy her or that she has never used magic before that day? What?Second being Mary has a set amount of magic? And she's constantly 'almost out' but can still destroy an entire science lab when she's suppose to be completely out? And how does everyone around her know how much magic she has left and not her? And how does she have a limited amount of magic when her aunt is this powerful witch?Music didn't stand out as either amazing or dull just eh.Characters and dialoge was also so flat. Seriously just plain awful at points.",negative
Mary and the Witch's Flower,"Just came back from the one time only screening of this movie in Austin TX. I'm a bit confused by the super-negative reviews of this film. I guess people were expecting a film on par with past Studio Ghibli movies? Lets be real here, as sad as it is, the age of Studio Ghibli is over, unless Hayao Miyazaki decides to return to the directors seat and make another full-length feature film. Which at this point seems unlikely. The fact that we have a studio like Ponoc to carry on the torch of 2D animated projects in the style of Gibli should be celebrated I think. I went into this movie not expecting it to be on par with any of Studio Ghibli's past works, yes it's no Howl's Moving Castle or Spirited Away. I did enjoy Mary and the Witch's Flower more so than Miyazaki's last two films, The Wind Rises and Ponyo. The only other Hiromasa Yonebayashi films I've seen was Arriety, never saw When Marine Was There. I do think this film is better than Arriety was.Mary and the Witches Flower looks like a Studio Ghibli film, the character animation is really great, the backgrounds, while reminiscent of past Ghibli works are nice, but not on the same level of detail, which was fine to me. The characters and the story is good, again, not as solid as past Ghibli works, but I enjoyed it overall. The biggest thing lacking to be was a musical score from Joe Hisaishi, but he has never done music for a Hiromasa Yonebayashi film. The last film he composed music for was The Princess Kaguya, which was a big deal. I'm getting off-track here, but the last I will say is that is if you are a fan of Studio Ghibli, and are yearning to see a full-length feature film in traditional 2D animation, go see this film if you are able to, just don't go in expecting it to be as good as one of the Studio Ghibli classics.",positive
Batman: Gotham by Gaslight,"Batman Gotham by gaslight I believe is based off a comic. I can't remember much of the interview so do bare with me.I am sorry but I am just not impressed with the movie at all. The whole story was predictable over who was behind the murders of those women that got killed by Jack the Ripper. I will give it some credit since the animation is good quality and the voice cast was really good. Especially since it was nice hearing Bruce Greenwood voice Batman again and I am looking forward to hearing him again in season 3 of Young Justice. Well at least we never had weird shippings like Batman and Batgirl/Nightwing and Harley Quinn seriously? God knows what was Timm thinking when he was making those movie. Now this? Even though Justice League Gods and monsters chronicles was messed up and nearly killed the DC Universe at least the movie made up for it (see my reviews). This on the other hand is just student work i mean seriously: Jim Gordon is the ripper?, Tim, Dick and Jason are orphans running the on the streets and are raised by some mugger to steel?, Barbra Gordon is a psychopath?,I could go on and on but I am going to end my review here.",negative
Batman: Gotham by Gaslight,"Decent story; pathetic, ultra-cheap, non-animation! It looks like they had told the basic story line to a bunch of completely talentless 5th-graders and told them to ""take some hard-lead ugly-colored pencils and draw us some pictures of this story.""",positive
Batman Ninja,"The art style pays homage to traditional painters like Hokusai and kayosai. Japanese print art and caligraphy are used to get effect to make this one of the best looking Batman animated films released in the last decade. Batmans costumes alone are superb from his great blue glowing tech suit in the beginning to the ninja clothing at the end. Joker too gets a lavish makeover that'll make toy companies stress for ages trying to replicate.
Unfortunately the plot goes from the implausible time travel plot (but ok I'll go with it) to out right bat crap insane in the last 20 minutes or so. It seems to want to do a bit for every kind of fan of japanese anime. One minute it's a stunning ninja scroll style martial arts romp, next it's a transformers/gundam style robot slugfest. 
I honestly started laughing loudly when the army of monkeys (yes you read that right) all join together to make one big giant armoured monkey (yet again you are reading this correctly) to fight a huge mecha robot made up of the top 5 batman villains houses (seriously... it's their homes!).
I was laughing really hard but nothing would prepare me for what happened next! As the giant armoured monkey began to lose to the giant house monster a swarm of bats surrounded the mecha money and turned it into a colossal batman called ""bat god"".
It was at this point I yelled ""oh jesus god no!"" And damn near wet my trousers laughing so hard. I don't think that was supposed to be the desired effect.
I suspect it will work well for a bunch of drunk guys looking for a movie to lampoon and laugh at like Tommy Wiseau's The Room or Samurai Cop. The dialogue feels hokey in places but this could be due to having to translate directly from japanese but sometimes it's too on the nose. Again it looks fantastic but a change in art style right in the middle really jars. After a huge battle between joker and batman on a boat, red hood is strolling along a country footpath and comes across a man and his wife farming. He then accuses the man of being the joker and begins to beat him. Batman appears from nowhere and stops him saying that the farmer used to be the joker but he isn't anymore and they should leave the old farmer/former joker alone. There is no explanation as to what the time frame is from the last scene to this scene is and almost feels like it doesn't belong or they tacked it on realising there was a gaping plothole as to why joker randomly goes missing for a while and then shows up at the end just to fight batman. There is fun to be had with this film and again it looks so great but it throws almost every kind of japanese anime into the mix and really pushes the envelope of a realistic setting. This wouldn't too much of a problem but there feels like two conflicting styles of storytelling happening, one based around batman being stripped of all his tech to find out what he is without it, ala Iron Man 3 and rhe other has giant monkey monsters, submarines, huge mounted gatling guns, spiritually aware bats, hive minded monkeys and fighting houses. Altogether it leaves for a ""what the hell was that feeling"" and finally ends with Batman returning to Gotham, alfred using a horse drawn batmobile garnished in feudal japanese decor being driven through the streets of gotham with bruce being clearly visible just sitting there! So now anyone that sees the horse drawn batmobile going through the streets can clearly see bruce wayne and now know who Batman is WTF?!
Some things you can put to artistic interpretation but that is just absolutely and fundamentally not Batman. 
Just buy a poster and imagine what the film it could have been.",negative
Batman Ninja,"The main problem with ""Batman Ninja"" is the advertising. Make no mistake, this is a kids film, and had the trailers offered glimpses of its *ahem* wackier moments, serious Batfans would have known to leave well alone. By the end, ""Batman Ninja"" closer resembles the Power Rangers than Batman.I will start with ""Batman Ninja""s sole positive: its subtle combination of hand-drawn anime comic and 3D art styles is gorgeous. I'd go as far as saying this is the most painstakingly beautiful DC animation I've seen.The voice acting is fine, with exception to the worst casting misstep of the Joker since Suicide Squad. The actor Tony Hale portrays him with an irritating manic energy that somehow makes Harley Quinn seem restrained. This was the first indication to me that Batman Ninja would be little more than Saturday morning cartoon fare.The dialogue and characterisations are surprisingly poor throughout. My biggest reservation of cross-pollinating Western and Eastern stories is the lack of true understanding from either side. And so it is in this case. Batman is a fool, unworthy of his reputation as a world-class detective. The Joker is an annoying court jester with none of the more subversive qualities we have come to expect. Catwoman is usually consistent with previous incarnations, but written without depth (as are the other supporting characters).The idea of Batman's technology being stripped from him, forcing him to adapt to his new (or rather, old) environment, is genuinely fascinating. But any fan will tell you that technology does not define the Batman, but rather allow him to operate on a larger scale. Seeing him suffer a mini personality crisis following the destruction of his toys was odd, to say the least.Finally, ""Batman Ninja"" reintroduces the cheesy kitsch of a bygone era, which Warner Bros should know by now is a mistake (Schumacher). The Batman 60s theme tune even plays at one point, just in case it was all too subtle.Warner's animation department is pretty much the only thing they have going for them as far as DC are concerned, but Batman Ninja is a big backwards step, and a wasted opportunity. A one-shot story with a Batman born and raised in feudal, corrupt Tokugawa Japan could have been truly special.",positive
Batman and Harley Quinn,"I paid twenty bucks to see this movie in the cinema. Twenty bucks to watch Harley Quinn farting in the Batmobile and Batman telling Nightwing it ""smells like discipline."" I'm serious. The movie was bad enough before that with Harley complaining about being treated like a sex object only to then have her way with Nightwing tied to her bed, but the fart scene was as much as I could take. Yes, I endured the rest of this in order to review it but nothing could save it by then. Poor writing, too many convenient plot devices and a really lazy ending. Plus a post-credit sequence that went for 3.5 minutes and had zero relevance to the actual plot of the movie! I really hope this isn't the direction the DC animated universe is heading, because if that's the case I'm done with it.",negative
Batman and Harley Quinn,"I don't understand the low rating?Batman and Harley Quinn was fun, sexy, and very entertaining to watch. I really liked Melissa Rauch as Harley Quinn, and I really like it when she tied up Nightwing and seduces him. The story and plot are easy to follow along. Harley working alongside Batman and Nightwing is a great touch, and I wonder if Nightwing and Harley will continue to be friends with benefits as long as she stays on her meds? It seems Batman just doesn't trust or thinks Harley is sane enough to make it a permanent relationship. I don't really know what's going to happen, I'm new to the Batman DVD's and haven't really been interested in them until lately.",positive
