movie,user_review,sentiment
Waar,"Before i start,i want to clarify that I'm not a reviewer but merely a movie fanatic,so please excuse my poor language.Watch this movie for Spectacular edge-of-the-seat Action Sequences,A Strong Plot,Some Top-Notch Acting and the Best Music Score ever in a Pakistani movie,It totally delivers what was promised in the trailer.For a Pakistani movie,this is extremely good and an Average Pakistani will surely enjoy it.Great job by the whole team,especially Mr.Bilal Lashari,you sir have proved that Pakistan can come out of watching dumb downed action movies.I'm looking forward to your next project.Extremely well job for someone so young and talented.It was worth the wait.Detalied Review:-Visually Spectacular,eye candy scenes,Top-Notch Action Sequences and Cinematography.The Action Sequences are gripping and on par with level of Hollywood movies,and the Screenplay is handled perfectly,except for a few scenes,the movie doesn't lag throughout it's length,which I think is the best trait of an action thriller.Extremely well job by the whole Editing team for bringing us this great cinematic experience.-Direction is fresh and beautifully handled.Bilal Lashari delivered what he promised,and should be called a true perfectionist.His talent and enthusiasm reflects in each and every scene.The scene with the blend of Meesha and Shamoon's Waltz with Terrorist attack on police academy was an experiment done well.-Plot wise,the movie is a bit biased against India,but that's pretty much the truth we face today,it's RAW vs PAK throughout the movie,a few plot holes here and there but it won't disappoint.It is very solid and true to a great extent,shows us the facts that caused our current scenario.Thumbs up to Mr.Hassan Rana,who did a fine job.What i loved about it was that it doesn't offend the intelligence of the viewer.The whole movie was handled perfectly except the ending,which i think was was poorly executed and hurried.The melodrama should have been avoided.That's the reason I rate it 8/10-Acting wise,everyone did justice to their roles,particular mentions to Ayesha Khan and Hamza Abbasi for the brilliant chemistry,and Shaan was exceptional in his role of course,you give him a justified role,he can prove that he's so much more than an undead village superhero like his previous movies,with Khuda Ke Liye and Waar,he proves he is the best,and not in any way,less than any great actor you see in Bollywood or Hollywood.He is slowly evolving to perfection with each movie. thumbs up to Ali Azmat and Meesha Shafi who played their parts extremely well and made a great debut.Shamoon Abbasi fit perfectly in his role as a villain,he is evil and a perfect opposite match for Shaan.-Character Roles were a bit poorly developed and should have been given more thought.Dialogues were perfect,enjoyable and a wave of clapping pursued whenever Shaan came on-screen with his witty remarks.The Decision to shoot 90% of this movie in English can be justified,majority can understand the movie but i saw a guy sitting there who was being translated each and every scene in Urdu by his friend so he can understand what's happening,although Urdu Subtitles were available.-The Music Score of the movie is something worth particular mention,extremely great job by Amir Munawar and the whole team,the score is what that makes the scenes feel interesting and enthusiastic.The songs were emotional and energetic.On the whole,it was an enjoyable experience and we are proud to see Pakistanis coming forward and making great cinema.Don't miss it! It's a MUST-WATCH!",positive
Beta Test,"After seeing the rating for this on here (currently at 7.0, although I suspect that will change) I thought that this might actually be really good.But uhm, let's just say I think the director have a lot of good friends who are kind with their ratings.It's not completely awful, but it's not that great either.I've always liked Larenz Tate so it's cool to see him in something new, so there is always that, and he hasn't aged a day in 20 years (he's 41 believe it or not).He plays a gamer who's been given a beta version of the latest game bound to conquer global fandom, and the plot is decent enough but it's just such a low-budget film and that shows in every aspect of the movie.First of all the ""game"" that he's playing looks like it's well over 10 years old, and it simply doesn't make any sense why they couldn't just use real footage in the game scenes instead. Then at least Larenz would have a clear reason to be so blown away by the details in the game.And the ""twist"" about the game of course would have made A lot more sense too.Kevon Stover is one of the bad guys, and his attempts at being so stereotypically tough would make even Hulk Hogan cringe. I suppose that could be intentional to get a bit of 90's video-game feel to the character. But yeah, he's a chippendale appearantly which doesn't come as a surprise at all.The first hour is still semi-watchable if you manage to look past the flaws but the last 25 minutes is a bit of a drag to say the least.",negative
Beta Test,"It sounded good, it started OK and then it got awful.I watched it to the end which is the only reason it didn't get a 1 star but it is awful, awful acting, awful script, awful production values just awful.",positive
Knife,"I was encouraged to watch the movie and many friends recommended it on the lines that if you liked Ramana, you will like this movie. But for some reason, I found the script totally lacking common sense and showed the lack of depth in knowledge of the writers of the plot. The plot is centered around the struggles of villagers versus MNC(Corporate). The word MNC and corporate are overused in the movie, that it left such a bad taste to me. Maybe it would have been nice if someone explained Economics 101 to the writers of this movie. My distaste for the movie stems from the simplicity with which commercial Tamil movie makers want to handle the script - black versus white. Heroes versus villains. A lot of movies these days have transcended such stereotyping showing all possible greys, but this movie should have been made like 40 years ago, and then possibly it would have deserved all the praise. In fact a basic fact check would disprove the premise of the whole movie. Farmers earn more when they sell their land to acquiring corporates. It is simple market mechanism. If a beverage company dries out a river, it just means, we people are lazy and like to indulge in carbonated drinks. As long as there is demand, you cannot villify the firms for it. On a sidenote, both Pepsi and Coke follow sustainable practices for most part, and I would encourage the writers to check about it. And the farmers are none the poorer for selling their land to acquiring firms. See all the farmers driving BMWs in Gurgaon. And please for Godsake, companies do not collude as shown in the movie. If you want to switch off the real world and enjoy a masala cum emotional movie, then you will probably like this one. But please please do not come from the movie hall thinking the plot is real or even close to reality.",negative
Knife,"One of the best script and dialog's in recent Tamil movies. Vijay performed very well. Hats off to ARM sir and BGM is mass.Samantha is cute as usual.Neil Nitin Mukesh was perfect for his role.The message which was spoken in the movie is well conveyed and it will reach every corner of India. The dialog in the climax is class, Vijay delivered it in a very good manner. Dialogues in many scenes were too good.Only negative thing i feel that is the song placement.You can't compare Thuppakki with Kaththi, Thuppakki is an action thriller movie and Kaththi is an emotional social message movie. Overall the film is a blockbuster and a must watch movie.",positive
Go Goa Gone,"Go Goa Gone is truly one of the most hilarious Hindi films since Delhi Belly. It's a zombie comedy, with lots of blood and gore, so it's in no way for the squeamish, and the humor is quite mature, so it's NOT a child-friendly watch, but, hey, it's the subject matter itself which isn't really kid-suitable.Nevertheless, Go Goa Gone sets out to bring a new genre into Indian cinema with great gusto, and it fails to fail. With rib-tickling lines, great comic acting by Kunal Khemu, Vir Das, Anand Tiwari, and even Saif Ali Khan as the quirky, macho Boris (soon to be one of the greatest cult characters of all of Hindi cinema), Go Goa Gone FORCES you to laugh effortlessly.Yes, the plot gets a little dragging at the second half, and Puja Gupta's acting isn't very novel (although she looks great), but mostly, Go Goa Gone just always makes you laugh at one point or the other. I was chuckling at every other moment. The zombies are well-made, for a first in Bollywood, and nothing looks cheap. The action is pretty nice, and the songs are quirky and trippy.I highly recommend this to anyone who wants to have a good laugh-fest. Except the kids, of course...",negative
Go Goa Gone,"It's a rarity for Indian movies to step beyond the conventional(and convenient) love stories and venture into the unknown.'Go Goa Gone' tries that and does a commendable job.You have heard of romcoms,now there is a new genre and it's called 'ZomCom!'.The movie stars Saif Ali Khan,Kunal Khemu,Vir Das and many many zombies.There is good chemistry between the friendly trio of Luv,Hardik and Bunny.There's lot of slapstick humor,plenty of boisterous moments.The trio attend a rave party in Goa where all goes wrong.Thanks to a drug,suddenly zombies are spawning out of the blue and they are hungry for any human they can find.The trio find themselves stranded on an island with zombies all around and no way out.Enter Saif Ali Khan as a Russian mafia Boris.Off late Saif's acting has really transcended to a new level of confidence and this role is an example of that.His character is just so amazing.His dialog delivery with that Russian accent,his intimidating yet adorable looks,his intriguing persona-are all things you will love about him.You get a kick within when he says with that Russian accent- 'I kill dead people'.The rest of the cast has acted pretty good as well and i liked Kunal Khemu's(Hardik) performance.There are plenty of genuinely funny moments.Don't try applying your mind too much or connecting the dots,this one is just meant for fun.Watch it and enjoy!",positive
The Ghazi Attack,"As a veteran of the U.S Navy and the son-in-law of a retired LCDR in the Indian Navy, I was appalled by this movie.The technical aspects of submarine life as portrayed in this move are simply ludicrous. The list is endless, but here are four examples. 1) When a submarine employs active sonar (pinging), it immediately broadcasts its position to any and all who are listening. The proposition that an alert enemy would be unaware of the location of an active sonar source is absurd. 2) Torpedoes, even of that era, were not thunderous beasts, crashing through the water. They are streamlined, high-speed, killing machines that are as stealthy as the manufacturers can make them. 3) Seawater reaching the batteries, as shown in the move, would have released large amounts of poisonous chlorine gas and/or created an explosion sufficient to breech the hull and sink the boat. 4) During an active combat drill, members of the crew are shown at ease in the crew quarters. In a combat drill, every sailor has a combat station, and nobody would be idling about in their quarters.Even worse, is the unprofessional and incompetent behavior imputed to members of the INS. The assignment of a psychologically unstable officer to command a submarine is unthinkable. Verbally bullying his subordinates, brandishing a pistol, drinking alcohol with his subordinates while on duty (and he was a Sikh!) - these are not qualities associated with anyone who would even be considered for submarine command. To state otherwise maligns the integrity of the admirals who commanded the INS in general and the submarine forces in particular. Undoubtedly, there is a very interesting story to be told about the sinking of the Pakistani submarine, quite possibly involving bravery and heroism on the part of INS forces, but this movie is not that story. The lengthy disclaimer displayed on the screen and read aloud, in full, prior to the start of the movie, does not justify or excuse this collection of junk technology and transparent appeals to blind, unthinking patriotism.",negative
The Ghazi Attack,"First Indian movie that seems like Hollywood movie and this must be example to the change in Indian cinema.Excellent work done by debut director sankalp reddy, and proud that you are a telugu guy. you showed all the other directors in India, how a movie should be made.you can be role model to all the other debut directors.",positive
1 - Nenokkadine,I should say 1 nenokkadine is a kind of experiment in tollywood as we experience them very low especially from a star.The story is simple and the screenplay plays the magic role and it still needs to be tightened.The plot used to narrate it is quite unusual for telugu audience.Editing is average and music provides great strength.coming to performances mahesh babu who never fails as an actor is main strength of the movie.His look was a feast to his fans and his expressions in emotional scenes were top notch.kriti sanon played her part well.I should really appreciate director for choosing a different subject to provide audience a different experience in Hollywood style.But the main problem in the movie is it lacks sufficient suspense to hold the audience to their seat.The psychological problems of the main character creates problems for the common man to understand it.This movie is understood by each person in their own way.Some hate it to hell and some love to coreCinematography should be mentioned specially as it is heart of the movie.Stunts are good and twists make you stick to the story between some loose scenes.Overall it reaches high mark on Hollywood movie lovers and common telugu audience must see it in different way but not by routine telugu film formula,negative
1 - Nenokkadine,if you are a regular telugu movie fan....u will never develop yourself......It is a complete different movie and just rocking... mahesh performance was awesome and overall movie was a top class......those who want to watch a different telugu film apart from regular films....1- NENOKKADINE is the best choice i recommend.....Frankly speaking i enjoyed the film a lot .. Kriti sanon plays the role of journalist who was perfectly apt for the character The movie contains a lot of twists which makes the film more interesting.... Mahesh babu dances are the best so far.... songs are upto d mark....,positive
Theri,"The only appreciation I can provide for the Theri team is the dialogues between characters which is something different in a vijay movie which usually filled with 'punch' lines and other various 'hero' lines. This is where my 1 star comes from.Otherwise, this movie is utter rubbish. I have written the main events in this movie below. As you read, you can clearly see how stupid it is. The main character in this movie is a cop shown as both honest and intelligent in the earlier scenes. However, he quickly becomes brash and thick-headed. Hero kills a politician's son and boldy declares that he did it to the politician itself (how clever). As a result, politician attempts to kill him by sending mercenary, but hero beats them up and goes back to the politician asking him to stop. Enemy waits for the right moment and attacks. Hero loses his wife and mother while he barely escapes with his daughter and goes into hiding from his enemy. Expectedly, enemy finds out that he is alive and comes after him. The hero decides that enough is enough and goes after the enemy and destroy the enemy. I have lost hope in Tamil movies. It is rare to find movies with a good story nowadays. I am dumbfounded by the 7.5/10 rating this is movie.",negative
Theri,"For me, This is one of the Top 3 best Vijay movies ever. Perfect Mass Entertainer with a good message. It's all about how good parenting can destroy the evil in the society. Ilayathalapathy Vijay's & Samantha's Best Performance till date <3 The Outstanding feature was its Cinematography/Visuals by George Williams - Class :D GVP's Songs/Music/BGM - Awesome work and Goosebumps along with Vijay's Extraordinary screen Presence :) It has all the elements to satisfy the fans and the neutral audience. I didn't get bored even for a nano second and it was worth every penny you spend. The Technical side of the movie was astounding and ATLEE proved he is Shankar's best assistant director. The Three getups of Vijay was really cool.The movie ends like THERI 2 is on the way. All the credit goes to the Director - Atlee, He waited 2 years for this film and he is one of the youngest director in India to work with a superstar in the second movie itself and to gross 100 crores which will happen very very soon. He has told before itself the story will be very simple with a fantastic racy screenplay, credits to Editor Anthony L Ruben for that. Overall it will be very satisfying for all the audience and won't disappoint anyone. SUPERB ENTERTAINER. One of the best Action/Thrillers in recent times. Totally Loved it <3 Rating - 4/5",positive
Ali Baba ve 7 Cüceler,"Before I start of how i think about the picture, I would like to emphasize that I am a big fan of Mr. Yilmaz's stand-up comedies as many millions of people in Turkey. However if one must talk about the movies Yilmaz personally wrote and directed, then we come up with a conclusion that he is not as successful as he is as a comedian on the stage. The term of being successful is also too generous for someone to mention that kind of works. What are the requirements for a work to be called as a movie? That must be the first question for a person whose claim is to write the screenplay and direct a picture. And these requirements are not that simply to obtain as we can already observe form Cem Yilmaz's works. He has a great potential but have not gone many step forward since he started filming career. In every work he plays, his character acts identical with the character from the previous work. It is much the same person although their names differ from each other. The main and the biggest problem lies on the screenplay and directing. That are point where Mr. Yilmaz should be criticized. When we watch him as an actor in movies which he only acts and got no effects on directing and screenplay he is much more better. What he should be doing for his next work and what he is gonna make will be so different i am one hundred percent sure of that. Because he is not such kind of a person who evaluates the commentaries in a positive way.",negative
Ali Baba ve 7 Cüceler,"I didn't have the opportunity to watch the movie yet. But who cares, it is a Cem Yilmaz movie so it doesn't have any other chance than being a great work. I'll come and edit/rewrite my comment here after watching the movie. And if you ask why i am writing this, the answer is that i want to show you guys, to rate and review a movie you don't have to watch it. Knowing about the previous works of the writer/producer/starring actor would give you enough information about a movie. Here it takes us to the question what is watching a movie is? Is it seeing the every little detail in the movie and watching each frames the movie has? I watched the poster for 114 minutes and i consider myself as i watched it. Yes maybe I'm giving an extreme example but that is only because i want to take your time and stop you and make you think on the definition of ""watching a movie"". What makes a movie, a movie is everything about that movie. From the poster to the advertisement, every material and literature about that movie. So here i am reviewing it according to all other things except from the movie itself.Note:For those who are going to read this review and decide to post it or not, do not be deal breakers and let people read this review and smile. Do something nice, once in your live and post this!SINCERELY!",positive
Itirazim Var,"In the end, one of the guys implies that he was raped as a child.This is why he is gay, he had no other choice! This is the stupidest and most ignorant thing I've heard in ages. Onur Unlu, are you on your mind?Gaps in the plot.Not convincing enough but comic book aesthetics.Brave because lots of reference to the current Muslim government.Serkan Keskin is awesome though. Epic performance. Charming guy. And one of the lucky actors as cameras are in love with him.Onur Unlu is the director of Leyla ve Mecnun, phenomenal surreal comedy series lucky to be financed by the state television for years. But still, he needs a good sex education, I guess.",negative
Itirazim Var,"Seen at the Warsaw IFF 2014.Selman is an imam, conducting prayers in a small mosque in the city. He lives a rather peaceful life, playing chess via text messages and practicing baglama (a Turkish stringed instrument). Until one day two shots are fired inside the mosque and one of the praying men collapses to the floor. All hell breaks loose and - to make things worse - his dear daughter introduces her husband-to-be...The film is not flawless. Perhaps there's a bit too much a bit silly music in it (NOT the songs - those are brilliant), maybe the climax scene is a little too long. But believe me, those are minor flaws; what you remember when leaving the cinema is a delightful mixture of a classic whodunnit, a funny (sometimes very funny) comedy and a modern look on Muslim religion illustrated by very well thought over photography (the Turks have been getting us used to it lately) and flawlessly performed (see the last comment). It's a thrill ride also, the plot thickens, new threads develop and - yes, you guessed it - nearly everybody around could benefit or at least wish the victim death.Go see it and have fun.",positive
I,"I, directed and written by Shankar whom claims that he has delivered/conveyed a ""Masterpiece"" which was starred by Vikram, Amy Jackson in lead roles in ""I"". The soundtrack and the BGM were composed by the two-times academy award winner A.R.Rahman who has done a prodigious job.Now, let us bounce to the plot and the direction. The plot was very predictable, I would like to emphasize the word ""very"". I watched ""I"" with my family and friends and they predicted the whole story after 30 minutes of watching the movie. The plot is like the whole sum of ""Cliché"" The direction was a ""so-so"" or ""run-of-the-mill"" job done by Shankar.The action sequence should be seriously highlighted. As I've read all the other reviews, the action sequence in the bodybuilding competition were praised continuously. In my view, I just realized that a light bodybuilder just lift two heavy bodybuilders at the same time which is beyond the capabilities of human beings. Can Arnold Schwarzenegger do that?Moreover,Director Shankar spent to much on the 5 minute video song sequences. Director Shankar keeps saying that ""I"" is a different movie and it would make an impact globally, I disagree. ""I"" is a typical Indian Tamil musical romantic thriller that has a very weak and predictable plot but Vikram's hard-work is noteworthy and praiseworthy.The CGI is placed erroneously in the movie. Honestly, the CGI is only placed in the song sequences and it is very bad for a big budget movie. I guess ""Avatar"" is way more better than this garbage and it has a lower budget than ""I"".In a nutshell, ""I"" did not hit the spot; dreadful.",negative
